Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,3.967628701362079E7,2.52039706853802E-8,0.3935008394156715,13095.0,3.967628301362079E7,6.074756019637865E14
1,9414577.822217697,1.0621824076081611E-7,0.2528381024615068,430.0,9414569.822217697,2.2143596141803138E14
2,9414577.822217697,1.0621824076081611E-7,0.1335714696621621,430.0,9414569.822217697,2.6668277277252144E14
3,9414577.822217697,1.0621824076081611E-7,0.06340071902171195,430.0,9414569.822217697,1.6038847987262375E14
4,9414577.822217697,1.0621824076081611E-7,0.04597230571363086,430.0,9414569.822217697,2.133681478552142E14
5,614343.9937059892,1.6277498966298667E-6,0.2521014214937755,378.0,614331.9937059892,8.73644921479955E13
6,614343.9937059892,1.6277498966298667E-6,0.09216945359517818,378.0,614331.9937059892,2.7334253690219675E14
7,614343.9937059892,1.6277498966298667E-6,0.06623712939839632,378.0,614331.9937059892,2.7334383610447994E14
8,614343.9937059892,1.6277498966298667E-6,0.06588666259504068,378.0,614331.9937059892,3.800108270922404E14
9,587635.1948926777,1.70173316193131E-6,0.04314692039400521,36.0,587603.1948926777,2.466790440391339E14
10,578840.8786063824,1.7275875104399777E-6,0.03313635485180046,381.0,578827.8786063824,1.9334579081397025E14
11,578265.4462272804,1.7293066310940034E-6,0.02657980511614549,866.0,578256.4462272804,2.5383276730731775E14
12,578265.4462272804,1.7293066310940034E-6,0.024975810900664797,866.0,578256.4462272804,2.8667426709131E14
13,578265.4462272804,1.7293066310940034E-6,0.022128529899824462,866.0,578256.4462272804,2.5334149443994806E14
14,578265.4462272804,1.7293066310940034E-6,0.0181485742129147,866.0,578256.4462272804,2.800045712651778E14
15,578265.216556673,1.7293073179245548E-6,0.014134088760719303,1256.0,578246.216556673,3.4667056106101044E14
16,578265.216556673,1.7293073179245548E-6,0.011212635996520282,1256.0,578246.216556673,2.000037417775142E14
17,578247.5750762244,1.7293600764484037E-6,0.012026958885236515,326.0,578226.5750762244,3.4000228169849906E14
18,578247.5750762244,1.7293600764484037E-6,0.014902069108889216,326.0,578226.5750762244,3.60177080647566E14
19,578247.5750762244,1.7293600764484037E-6,0.013263967999960583,326.0,578226.5750762244,1.6000896584497047E14
20,578247.5750762244,1.7293600764484037E-6,0.014216623198090859,326.0,578226.5750762244,2.7338242240343947E14
21,577837.6100409798,1.7305870231293144E-6,0.015298952489386362,14.0,577828.6100409798,2.73339424827249E14
22,577837.6100409798,1.7305870231293144E-6,0.01379028583950622,14.0,577828.6100409798,1.5335621396854616E14
23,577837.6100409798,1.7305870231293144E-6,0.014333301820216662,14.0,577828.6100409798,1.8001078271171128E14
24,577837.6100409798,1.7305870231293144E-6,0.012780307671628346,14.0,577828.6100409798,1.6706572468767344E14
25,577837.6100409798,1.7305870231293144E-6,0.011983323172136889,14.0,577828.6100409798,1.6667289404481922E14
26,577837.6100409798,1.7305870231293144E-6,0.014878904041691335,14.0,577828.6100409798,2.8000574541353684E14
27,577837.6100409798,1.7305870231293144E-6,0.015788985620934864,14.0,577828.6100409798,2.6667446469564084E14
28,577837.6100409798,1.7305870231293144E-6,0.016305316388847312,14.0,577828.6100409798,2.2667544989677966E14
29,577837.6100409798,1.7305870231293144E-6,0.015291860728851235,14.0,577828.6100409798,3.3333757383284375E14
30,577837.6100409798,1.7305870231293144E-6,0.01262011564117549,14.0,577828.6100409798,2.133368596770457E14
31,577796.6721384455,1.7307096380277401E-6,0.011203730478017888,24.0,577777.6721384455,1.933371403081768E14
32,577796.6721384455,1.7307096380277401E-6,0.01280398304756881,24.0,577777.6721384455,2.8000783818410988E14
33,577796.6721384455,1.7307096380277401E-6,0.011348080855122136,24.0,577777.6721384455,1.533392840691947E14
34,577796.6721384455,1.7307096380277401E-6,0.012222534093837712,24.0,577777.6721384455,2.5333805474075206E14
35,577794.5074962392,1.7307161219257299E-6,0.011150215976696264,755.0,577777.5074962392,7.370844997341306E13
36,577794.5074962392,1.7307161219257299E-6,0.011417269740909161,755.0,577777.5074962392,1.6001040436405534E14
37,577793.7916000301,1.7307182663083524E-6,0.010301254585815751,755.0,577777.7916000301,2.204949767538598E14
38,577793.7916000301,1.7307182663083524E-6,0.011295836399680424,755.0,577777.7916000301,2.267976466010708E14
39,577790.771748147,1.7307273119768292E-6,0.01199732960238841,28.0,577777.771748147,1.7442545481340612E14
40,574759.0550249795,1.7398564692470482E-6,0.010117138009423288,783.0,574734.0550249795,1.3371010417024992E14
41,574759.0550249795,1.7398564692470482E-6,0.009740648834945716,783.0,574734.0550249795,8.956156979214048E13
42,574759.0550249795,1.7398564692470482E-6,0.010053491534286614,783.0,574734.0550249795,2.0109875057739306E14
43,574759.0550249795,1.7398564692470482E-6,0.012730297279401373,783.0,574734.0550249795,2.87055687216304E14
44,569104.5499864925,1.7571432927050785E-6,0.0114564451732697,883.0,569071.5499864925,2.13342603016029E14
45,569104.5499864925,1.7571432927050785E-6,0.010898417714314917,883.0,569071.5499864925,2.140245282790841E14
46,569104.5499864925,1.7571432927050785E-6,0.01020159121362013,883.0,569071.5499864925,2.333467849215166E14
47,569236.3642544138,1.756736403468171E-6,0.009534149477416464,888.0,569199.3642544138,1.8667012608816744E14
48,569236.3642544138,1.756736403468171E-6,0.009787248216544898,888.0,569199.3642544138,2.2735241236063444E14
49,567960.2018337405,1.7606836466493894E-6,0.011226446650626455,887.0,567886.2018337405,2.3333715230034647E14
50,567960.2018337405,1.7606836466493894E-6,0.009709075004431718,887.0,567886.2018337405,1.8674677123673984E14
51,567960.2018337405,1.7606836466493894E-6,0.009549194334602785,887.0,567886.2018337405,1.866698835656282E14
52,567960.2018337405,1.7606836466493894E-6,0.009738910300478104,887.0,567886.2018337405,1.7333598683399147E14
53,567960.2018337405,1.7606836466493894E-6,0.010265826748221326,887.0,567886.2018337405,1.4667257682451928E14
54,567960.2018337405,1.7606836466493894E-6,0.008787894537641066,887.0,567886.2018337405,1.2666773006724445E14
55,567960.2018337405,1.7606836466493894E-6,0.008806178606998276,887.0,567886.2018337405,1.9352565912522434E14
56,567956.2947377532,1.7606957587572439E-6,0.00789548074197529,894.0,567886.2947377532,1.2019006471760448E14
57,567932.4384783334,1.7607697174501725E-6,0.009819600662117749,10296.0,567866.4384783334,1.533376418545208E14
58,567932.4384783334,1.7607697174501725E-6,0.008709492202773521,10296.0,567866.4384783334,1.2666854283033539E14
59,567925.4384055033,1.76079142011345E-6,0.00829719842840973,10298.0,567866.4384055033,9.373627686345172E13
60,566899.8265928047,1.763976965795259E-6,0.009832743872809193,1100.0,566777.8265928047,1.733366188324407E14
61,566898.4018340011,1.7639813991068896E-6,0.010038414178243143,1107.0,566785.4018340011,1.8667056544112334E14
62,566898.4018340011,1.7639813991068896E-6,0.008984220937600743,1107.0,566785.4018340011,1.0668088287779895E14
63,566594.1348638209,1.7649286738763587E-6,0.011148137460873448,792.0,566457.1348638209,3.2010333046158125E14
64,566264.4522656925,1.765956224238802E-6,0.008723126501913113,27.0,566142.4522656925,1.8033996671846422E14
65,566264.4522656925,1.765956224238802E-6,0.010233900937378674,27.0,566142.4522656925,1.6667022232031528E14
66,566264.4522656925,1.765956224238802E-6,0.010224699564664702,27.0,566142.4522656925,1.6000575180486034E14
67,566254.1645871267,1.76598830799032E-6,0.009286618301237403,34.0,566139.1645871267,1.533361302232463E14
68,566146.0074552598,1.7663256836679929E-6,0.009191855196234187,26.0,566049.0074552598,2.066674200530933E14
