Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,3.962361350800417E7,2.5237475490732802E-8,0.2378316890738578,2690.0,3.962360850800417E7,5.866871970050762E14
1,1.1673389666906644E7,8.566491335160567E-8,0.15671043579761296,1938.0,1.1673379666906644E7,2.534384320075782E14
2,1.01155251843738E7,9.8857932031729E-8,0.058275573903841194,1969.0,1.01155071843738E7,9.335256310213239E13
3,6152641.535427741,1.6253178926646004E-7,0.058357144453050014,126.0,6152620.535427741,3.66671800121217E14
4,1266719.1236631786,7.894403675439677E-7,0.1250379342802812,15030.0,1266714.1236631786,2.4001017656925828E14
5,1266719.1236631786,7.894403675439677E-7,0.10805105585208302,15030.0,1266714.1236631786,1.8724860082900397E14
6,1266719.1236631786,7.894403675439677E-7,0.07829943676396257,15030.0,1266714.1236631786,1.805006567276578E14
7,1266719.1236631786,7.894403675439677E-7,0.06637817938651583,15030.0,1266714.1236631786,2.4000609442488047E14
8,1266719.1236631786,7.894403675439677E-7,0.06222198438170587,15030.0,1266714.1236631786,1.4745504958418103E14
9,1266719.1236631786,7.894403675439677E-7,0.04887755801567168,15030.0,1266714.1236631786,1.866746411928783E14
10,1266719.1236631786,7.894403675439677E-7,0.04205706751606329,15030.0,1266714.1236631786,2.2667287353591988E14
11,1266719.1236631786,7.894403675439677E-7,0.04226042030824805,15030.0,1266714.1236631786,2.600064557914148E14
12,1266719.1236631786,7.894403675439677E-7,0.03995323439754053,15030.0,1266714.1236631786,2.733374143576618E14
13,1266719.1236631786,7.894403675439677E-7,0.028869735580848814,15030.0,1266714.1236631786,1.6000961256287922E14
14,1266719.1236631786,7.894403675439677E-7,0.028338668175598488,15030.0,1266714.1236631786,3.13343136985666E14
15,1266719.1236631786,7.894403675439677E-7,0.0234729970282512,15030.0,1266714.1236631786,1.400103700398749E14
16,1266719.1236631786,7.894403675439677E-7,0.019657431230192316,15030.0,1266714.1236631786,1.6667381748942456E14
17,1266719.1236631786,7.894403675439677E-7,0.018585101304354153,15030.0,1266714.1236631786,1.8667384430243388E14
18,1266719.1236631786,7.894403675439677E-7,0.019291768638987895,15030.0,1266714.1236631786,2.4000735143625688E14
19,1266719.1236631786,7.894403675439677E-7,0.01886993812974557,15030.0,1266714.1236631786,2.0001759022780456E14
20,1266719.1236631786,7.894403675439677E-7,0.015087999042145729,15030.0,1266714.1236631786,1.8737962057375897E14
21,1266719.1236631786,7.894403675439677E-7,0.015282256929133039,15030.0,1266714.1236631786,1.866742903643379E14
22,1266719.1236631786,7.894403675439677E-7,0.017355941130802355,15030.0,1266714.1236631786,1.4685276939351572E14
