Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,8692948.345394213,1.1503575602103678E-7,0.5592453932196292,5746.0,8692925.345394213,5.938396096480469E14
1,5943337.970328486,1.682555891549175E-7,0.22713174213215742,31660.0,5943332.970328486,3.338812445517616E14
2,5938739.376803646,1.6838587588471427E-7,0.09225828811927908,31777.0,5938738.376803646,2.0479259983270538E14
3,5938739.376803646,1.6838587588471427E-7,0.05892962322305901,31777.0,5938738.376803646,1.0000410111160977E14
4,2708766.673245802,3.6917156457413796E-7,0.07342978640387383,5617.0,2708743.673245802,1.1333554530065684E14
5,2708766.673245802,3.6917156457413796E-7,0.06591224995658525,5617.0,2708743.673245802,1.866694494685872E14
6,2708766.673245802,3.6917156457413796E-7,0.06026278077781756,5617.0,2708743.673245802,1.333365993528409E14
7,2708766.673245802,3.6917156457413796E-7,0.038477776255028934,5617.0,2708743.673245802,2.400654965985325E14
8,2708758.5673915376,3.6917266930522484E-7,0.024515516106818822,7358.0,2708739.5673915376,2.133358415222861E14
9,2708754.320611058,3.691732480933028E-7,0.018417430469119284,555.0,2708744.320611058,2.0666853336867834E14
10,2708634.695218905,3.691895524249091E-7,0.01347473701001867,611.0,2708621.695218905,1.0672910711603081E14
11,2708634.695218905,3.691895524249091E-7,0.011645774442654308,611.0,2708621.695218905,2.5333587191816806E14
12,2708634.695218905,3.691895524249091E-7,0.011133105998744178,611.0,2708621.695218905,1.7410561034267997E14
13,2708597.8715224145,3.6919457159706076E-7,0.01278319923489386,687.0,2708584.8715224145,2.066688103568968E14
14,2708597.8715224145,3.6919457159706076E-7,0.011249501078612584,687.0,2708584.8715224145,1.4002359088298811E14
15,2708597.8715224145,3.6919457159706076E-7,0.011582855929571235,687.0,2708584.8715224145,2.136786480317684E14
16,2708597.8715224145,3.6919457159706076E-7,0.013062804582332638,687.0,2708584.8715224145,2.8666762034038894E14
17,2708597.8686232925,3.691945719922245E-7,0.011213191425800557,688.0,2708584.8686232925,1.7333721324863475E14
