Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1.1364805837311892E7,8.799093678538307E-8,0.3497944320178589,459.0,1.1364797837311892E7,6.417918177566572E14
1,5938739.376803646,1.6838587588471427E-7,0.11524159959727696,31777.0,5938738.376803646,2.618502167414607E14
2,5938739.376803646,1.6838587588471427E-7,0.048434904784396604,31777.0,5938738.376803646,2.0014880067681356E14
3,5762961.921548085,1.7352185214673798E-7,0.030292008611033622,469.0,5762925.921548085,2.2666806388488178E14
4,3853023.0722182104,2.595364008261422E-7,0.02653009196660907,15388.0,3853015.0722182104,1.1333464097970694E14
5,2913383.3210608014,3.432434206400503E-7,0.030567597487665743,13452.0,2913375.3210608014,2.3333507879208447E14
6,2913383.3210608014,3.432434206400503E-7,0.026340390876433837,13452.0,2913375.3210608014,2.6000163838743206E14
7,2913383.3210608014,3.432434206400503E-7,0.01621902856264343,13452.0,2913375.3210608014,9.333461963191925E13
8,2803769.768197389,3.566625386578675E-7,0.017243042485413605,13361.0,2803749.768197389,1.817043906498846E14
9,2798555.900437175,3.5732702088129265E-7,0.01417882695728084,13335.0,2798536.900437175,1.8666731068563534E14
10,2798555.900437175,3.5732702088129265E-7,0.015087156650136564,13335.0,2798536.900437175,2.2666820172170422E14
11,2796461.654919946,3.575946198461309E-7,0.0136363292075888,13354.0,2796426.654919946,1.800022296148542E14
12,2646103.267404255,3.7791405740068155E-7,0.01383208715395252,13336.0,2646083.267404255,1.86668171940975E14
13,2646103.267404255,3.7791405740068155E-7,0.0141345578308772,13336.0,2646083.267404255,2.2666857625915288E14
14,2646103.267404255,3.7791405740068155E-7,0.01219678976998673,13336.0,2646083.267404255,1.1338083343429333E14
15,2646103.267404255,3.7791405740068155E-7,0.010373984966989262,13336.0,2646083.267404255,1.666672249533341E14
16,2646103.267404255,3.7791405740068155E-7,0.009298863001462624,13336.0,2646083.267404255,6.66936511809574E13
17,2645508.220839877,3.779990604918501E-7,0.012651289926968248,13346.0,2645490.220839877,1.400021244359634E14
18,2640291.781322218,3.7874587510678094E-7,0.01203549364159591,13338.0,2640271.781322218,2.5333409611129428E14
