Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
8,150,0.09339560773356947
0,2.4836034005422004E7,4.0264075959857845E-8,0.20369582245521664,22858.0
1,1.2383004010844E7,8.075584231164274E-8,0.16007974097015154,22628.0
2,1.2383004010844E7,8.075584231164274E-8,0.16511578611268063,22628.0
3,1.2383004010844E7,8.075584231164274E-8,0.049312628525683515,22628.0
4,2.070239753404675E7,4.8303581749497284E-8,0.3487423701648384,122.0
5,2.070239753404675E7,4.8303581749497284E-8,0.044835996859129756,122.0
6,2.3250344E7,4.3010114473570174E-8,0.17445180239466554,27872.0
7,2.3250344E7,4.3010114473570174E-8,0.10046294003254914,27872.0
8,2.3250344E7,4.3010114473570174E-8,0.13857602899691995,27872.0
9,2.3250344E7,4.3010114473570174E-8,0.11000581191607624,27872.0
10,2.3250344E7,4.3010114473570174E-8,0.10127879780215387,27872.0
11,4.620087E7,2.1644613583150846E-8,0.0770986058231683,23973.0
12,2.3250344E7,4.3010114473570174E-8,0.20127385325552644,27872.0
13,2.3250344E7,4.3010114473570174E-8,0.09866331945983486,27872.0
14,6586280.0,1.5183075243828802E-7,0.24058218774872087,25093.0
15,6586280.0,1.5183075243828802E-7,0.13825310106154134,25093.0
16,1.135586996665966E7,8.806017635599737E-8,0.0835070080913696,15323.0
17,2.1502063356843155E7,4.650716244748585E-8,0.10890604591973498,9698.0
18,2.1459588612773106E7,4.659921359375779E-8,0.13742451603134218,318.0
19,2.6763118964064438E7,3.736485138290031E-8,0.14951058131573297,4.0
20,2.3247965334461287E7,4.301451514568242E-8,0.12822132574467135,1187.0
21,2.3250344E7,4.3010114473570174E-8,0.0799898227043412,27872.0
22,2.3250344E7,4.3010114473570174E-8,0.13150252449302954,27872.0
23,2.2418470005422004E7,4.460607504223395E-8,0.12410439652805602,23038.0
24,2.1432129596206997E7,4.6658916877679785E-8,0.1629820896666185,290.0
25,2.1404910460673433E7,4.671824977352831E-8,0.03489148353350266,261.0
26,2.1310135699043315E7,4.6926024648396244E-8,0.154679139275721,1066.0
27,2.128913606247983E7,4.6972312549126714E-8,0.03763526836110703,1035.0
28,2.1403408826246947E7,4.672152746305416E-8,0.09225030671544947,277.0
29,2.3250572420498747E7,4.30096919295055E-8,0.05853931653996465,2473.0
30,4.620087E7,2.1644613583150846E-8,0.175854267150174,23973.0
31,2.1459588612773106E7,4.659921359375779E-8,0.0681913967595615,318.0
32,2.1514662757836264E7,4.647992695845739E-8,0.11906908654119235,356.0
33,5984187.0,1.6710704944430222E-7,0.19124666724539807,25126.0
34,5984187.0,1.6710704944430222E-7,0.04157137699011468,25126.0
35,1.228342980951383E7,8.141048014252456E-8,0.2264190636015494,21325.0
36,1.228342980951383E7,8.141048014252456E-8,0.11425468616108789,21325.0
37,2.3250344E7,4.3010114473570174E-8,0.09797573805647719,27872.0
38,2.3250344E7,4.3010114473570174E-8,0.08371894257250186,27872.0
39,2.1459588612773106E7,4.659921359375779E-8,0.1808724095910708,318.0
40,2.1459588612773106E7,4.659921359375779E-8,0.05576889858571772,318.0
41,2.32698605044801E7,4.297404175815451E-8,0.15416004907360506,2154.0
42,7180661.714787227,1.3926291203466328E-7,0.12935722009501524,24423.0
43,2.3252420486405067E7,4.300627358680331E-8,0.08862941826934082,21103.0
44,2.326097445461965E7,4.2990458502091714E-8,0.11754338148364461,9511.0
45,2.349193080699846E7,4.256780618195439E-8,0.17821545799159708,9.0
46,1.231021940982178E7,8.12333140032281E-8,0.09068110303412005,833.0
47,2.3250344E7,4.3010114473570174E-8,0.1255400976700841,27872.0
48,7087636.244358882,1.4109074230568296E-7,0.18412437144191476,303.0
49,5993821.0,1.6683845466215046E-7,0.030742607713910842,15748.0
50,7078862.009886586,1.4126562395731706E-7,0.10570070691620272,303.0
51,2.3250344E7,4.3010114473570174E-8,0.06197615332298465,27872.0
52,2.3250344E7,4.3010114473570174E-8,0.14528384699610844,27872.0
53,2.3308371067230057E7,4.290303917903946E-8,0.23122137044769084,27.0
54,2.3250344E7,4.3010114473570174E-8,0.04610742773436185,27872.0
55,2.3250348E7,4.301010707409166E-8,0.08137852448662065,27872.0
56,2.3250344E7,4.3010114473570174E-8,0.11296472935123823,27872.0
57,4.620087E7,2.1644613583150846E-8,0.2325660287736788,23973.0
58,9750731.845779741,1.0255639404917288E-7,0.14510616489641823,21485.0
59,2.3250695E7,4.300946517902088E-8,0.10880764479125843,2473.0
60,6701888.005422,1.4921166244188382E-7,0.38873565528007664,25049.0
61,6701888.005422,1.4921166244188382E-7,0.07614354162321577,25049.0
62,6586280.0,1.5183075243828802E-7,0.20579734600896446,25093.0
63,6586280.0,1.5183075243828802E-7,0.06030258161675619,25093.0
64,2.3250344E7,4.3010114473570174E-8,0.1919366323220044,27872.0
65,7190241.714787225,1.390773635420445E-7,0.17701250999649817,15171.0
66,7190241.714787225,1.390773635420445E-7,0.1244067415663173,15171.0
67,6587590.088304913,1.518005575323764E-7,0.15540533009938826,1254.0
68,6423961.321557937,1.5566716458534275E-7,0.09074914479356043,1510.0
69,6416614.434520369,1.558454001497673E-7,0.18012621608251816,1963.0
70,5053096.511184234,1.9789841731465855E-7,0.02235662947396723,24417.0
71,2.3250348E7,4.301010707409166E-8,0.25424749097760857,27872.0
72,5984187.0,1.6710704944430222E-7,0.2043901583046959,25126.0
73,5984187.0,1.6710704944430222E-7,0.22632320599508843,25126.0
74,5984187.0,1.6710704944430222E-7,0.1263080840112815,25126.0
75,2.3250344E7,4.3010114473570174E-8,0.06899263491559464,27872.0
76,2.3250344E7,4.3010114473570174E-8,0.12368959782573422,27872.0
77,2.3250344E7,4.3010114473570174E-8,0.25187766073578466,27872.0
78,7190241.714787225,1.390773635420445E-7,0.2866594800181985,15171.0
79,7190241.714787225,1.390773635420445E-7,0.10914647656992428,15171.0
80,2.1521826612771884E7,4.6464455435307054E-8,0.09533584258197678,238.0
81,4.385208544875951E7,2.280393205847764E-8,0.08174157873320487,9453.0
82,2.325039E7,4.301002937972097E-8,0.10274424760428646,27872.0
83,2.3250344E7,4.3010114473570174E-8,0.14903796515348994,27872.0
84,2.1477809579953603E7,4.6559680572532557E-8,0.1329615772153689,9901.0
85,2.656653672986081E7,3.764133701457075E-8,0.19585105101176772,2.0
86,2.1439275148050338E7,4.664336580649617E-8,0.05766384336259378,251.0
87,2.3250342096396726E7,4.301011799498896E-8,0.1318247719085404,27862.0
88,2.3250344E7,4.3010114473570174E-8,0.07291020228728368,27872.0
89,2.396854035154796E7,4.172135405876157E-8,0.11374782970421726,26558.0
90,2.3250348E7,4.301010707409166E-8,0.12472758406696793,27872.0
91,2.3241158395994812E7,4.3027113362181566E-8,0.12272456026967954,24810.0
