Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
2,150,0.49521715240187403
0,2.061773206525355E7,4.850193747465235E-8,0.3075064579107276,95.0
1,2.0576455365693517E7,4.85992331345872E-8,0.13346764596523594,102.0
2,7548553.186625442,1.324757000183961E-7,0.1941078867295762,15030.0
3,7548553.186625442,1.324757000183961E-7,0.18957449732217546,15030.0
4,6586280.0,1.5183075243828802E-7,0.14226995719334637,25093.0
5,2.3250344E7,4.3010114473570174E-8,0.20254842592342415,27872.0
6,2.3250344E7,4.3010114473570174E-8,0.12974364002295888,27872.0
7,2.3250344E7,4.3010114473570174E-8,0.11057787600756033,27872.0
8,2.3250348E7,4.301010707409166E-8,0.22028555712443693,27872.0
9,2.3250348E7,4.301010707409166E-8,0.22750468876592914,27872.0
10,8233929.201068661,1.214486855706176E-7,0.14867686755054862,9688.0
11,2.1181220129695408E7,4.7211631183909E-8,0.16509842488622367,9541.0
12,2.1181220129695408E7,4.7211631183909E-8,0.04683614829318186,9541.0
13,2.3250344E7,4.3010114473570174E-8,0.11390654105970704,27872.0
14,4.568271582951758E7,2.1890116643716267E-8,0.12939852963357998,1868.0
15,2.3250344E7,4.3010114473570174E-8,0.2722533554699622,27872.0
16,2.3250344E7,4.3010114473570174E-8,0.0839025436003117,27872.0
17,2.3250344E7,4.3010114473570174E-8,0.08106624025720291,27872.0
18,2.3250344E7,4.3010114473570174E-8,0.12247130936104036,27872.0
19,7548553.186625442,1.324757000183961E-7,0.42734199567438375,15030.0
20,7548553.186625442,1.324757000183961E-7,0.36595898500664037,15030.0
21,2.3250344E7,4.3010114473570174E-8,0.21260189089459458,27872.0
22,2.3125895399789624E7,4.324156706025445E-8,0.09745477478908653,353.0
23,2.3250344E7,4.3010114473570174E-8,0.14155780262439738,27872.0
24,2.3259615E7,4.299297116513015E-8,0.1970390925423413,18671.0
25,2.3250344E7,4.3010114473570174E-8,0.21265012290977445,27872.0
26,2.3250344E7,4.3010114473570174E-8,0.11797893832948846,27872.0
27,2.3250344E7,4.3010114473570174E-8,0.3982262530249461,27872.0
28,2.1406084065264933E7,4.671568841061332E-8,0.10632118265157744,559.0
29,2.3250344E7,4.3010114473570174E-8,0.16317440691834909,27872.0
30,2.3250344E7,4.3010114473570174E-8,0.10365556138740982,27872.0
31,2.3250344E7,4.3010114473570174E-8,0.11047723359382612,27872.0
32,2.3250344E7,4.3010114473570174E-8,0.08863176420323289,27872.0
33,2.1504331485596295E7,4.6502257192582226E-8,0.21782221602665597,9934.0
34,2.1504331485596295E7,4.6502257192582226E-8,0.05944968673175055,9934.0
35,2.3250344E7,4.3010114473570174E-8,0.14194682365100905,27872.0
36,4.620087E7,2.1644613583150846E-8,0.09867391689177712,23973.0
37,2.1460423505962886E7,4.659740070482506E-8,0.14400408314964921,256.0
38,2.3250344E7,4.3010114473570174E-8,0.08192252658396575,27872.0
39,1.2284317809513848E7,8.140459520030765E-8,0.15298252531015274,21161.0
40,1.2284317809513848E7,8.140459520030765E-8,0.1314387251057734,21161.0
41,1.0995126005422E7,9.094938144023916E-8,0.16945444009512395,21983.0
42,1.0995126005422E7,9.094938144023916E-8,0.12750071403455812,21983.0
43,4.645536286938418E7,2.1526039550817885E-8,0.13835436878829613,13095.0
44,4.5667808E7,2.1897262467748344E-8,0.1823816357980386,24118.0
45,5984187.0,1.6710704944430222E-7,0.4152300594288314,25126.0
46,1.1018080083452282E7,9.075990568828444E-8,0.21756786411287043,912.0
47,1.1018080083452282E7,9.075990568828444E-8,0.11242874472383751,912.0
48,2.1459588612773106E7,4.659921359375779E-8,0.14927680910142388,318.0
49,1.049842054085009E7,9.525241448049407E-8,0.3182771763733424,21388.0
50,1.049842054085009E7,9.525241448049407E-8,0.22819823571109957,21388.0
51,1.049842054085009E7,9.525241448049407E-8,0.3075648634507547,21388.0
52,1.049842054085009E7,9.525241448049407E-8,0.1519978842915946,21388.0
53,1.049842054085009E7,9.525241448049407E-8,0.23023117521344738,21388.0
54,1.049842054085009E7,9.525241448049407E-8,0.10834348337608335,21388.0
55,4.323932681968936E7,2.3127094023525552E-8,0.060708811564882066,389.0
56,4.383540843876056E7,2.2812607725200593E-8,0.042938488472016215,7581.0
57,6586284.0,1.5183066022803447E-7,0.42817526038299536,25093.0
58,6586284.0,1.5183066022803447E-7,0.3369133955365226,25093.0
59,6586284.0,1.5183066022803447E-7,0.18488722171249236,25093.0
60,6586284.0,1.5183066022803447E-7,0.14722984217893148,25093.0
61,2.6210923120958418E7,3.815203139672568E-8,0.20525089330834237,9627.0
62,6428594.61743232,1.5555497024704993E-7,0.13725466012464227,19214.0
63,2.2427625706948936E7,4.458786536206088E-8,0.219634548343949,13600.0
64,2.2417152063669942E7,4.460869750765259E-8,0.09914932997642874,9701.0
65,1.4870699411331657E7,6.724632817146848E-8,0.17090544936266958,20161.0
66,1.4870699411331657E7,6.724632817146848E-8,0.12535070403451928,20161.0
67,2.3250344E7,4.3010114473570174E-8,0.10582799429185075,27872.0
68,2.3259419E7,4.2993333453714664E-8,0.13323656150081864,18727.0
69,3.482379445934339E7,2.8715996829452295E-8,0.11578829855112639,1476.0
70,2.3250348E7,4.301010707409166E-8,0.17515891507380682,27872.0
71,5053260.847034482,1.9789198151028967E-7,0.3431575750847079,24198.0
72,5052595.798519995,1.9791802906040704E-7,0.08791654214946873,24451.0
73,6701888.005422,1.4921166244188382E-7,0.35842626482730267,25049.0
74,6701888.005422,1.4921166244188382E-7,0.29830391126247985,25049.0
75,6701888.005422,1.4921166244188382E-7,0.18438281387925792,25049.0
76,6701888.005422,1.4921166244188382E-7,0.10686667874382196,25049.0
77,2.3250344E7,4.3010114473570174E-8,0.0943746502125986,27872.0
78,2.3250344E7,4.3010114473570174E-8,0.23141079969404105,27872.0
79,1.0811732965231178E7,9.249210193442064E-8,0.18818736875346723,22301.0
80,1.0811732965231178E7,9.249210193442064E-8,0.1993597980780954,22301.0
81,1.0811732965231178E7,9.249210193442064E-8,0.10240495372939444,22301.0
82,4.6209916E7,2.164037645858572E-8,0.17619558879475974,14924.0
83,4.6195588392946266E7,2.1647088242426296E-8,0.06616936588453372,1130.0
84,2.3250344E7,4.3010114473570174E-8,0.17509741720677385,27872.0
85,2.3250344E7,4.3010114473570174E-8,0.069331047833073,27872.0
86,4.619583106344989E7,2.1646974528492136E-8,0.13860091388757612,2167.0
87,2.312278548020563E7,4.3247382872996505E-8,0.20280370354147723,305.0
88,2.312278548020563E7,4.3247382872996505E-8,0.17407265411401454,305.0
89,2.3121845981161892E7,4.3249140123396366E-8,0.03681931172268183,370.0
90,2.3250731E7,4.300939858581657E-8,0.18052463704177377,2473.0
91,2.1446284909910027E7,4.6628120328187644E-8,0.01726096797213696,189.0
92,2.3121247575357594E7,4.325025946331421E-8,0.08085947431245266,280.0
93,5984187.0,1.6710704944430222E-7,0.29319468729034026,25126.0
94,5984187.0,1.6710704944430222E-7,0.2588642496816184,25126.0
95,5984187.0,1.6710704944430222E-7,0.5050876112832917,25126.0
96,5984187.0,1.6710704944430222E-7,0.2825925493901617,25126.0
97,5984187.0,1.6710704944430222E-7,0.28308738632411984,25126.0
98,5984187.0,1.6710704944430222E-7,0.5521851020991202,25126.0
99,6586280.0,1.5183075243828802E-7,0.24496627217300476,25093.0
100,6586280.0,1.5183075243828802E-7,0.1404833696674839,25093.0
101,2.1514662757836264E7,4.647992695845739E-8,0.20592078031867056,356.0
102,2.1432129596206997E7,4.6658916877679785E-8,0.0873426980859449,290.0
103,2.3250348E7,4.301010707409166E-8,0.10190698245233165,27872.0
104,2.3250344E7,4.3010114473570174E-8,0.21468067777255279,27872.0
105,2.3250344E7,4.3010114473570174E-8,0.06111935511296527,27872.0
106,2.3250344E7,4.3010114473570174E-8,0.20952337237759422,27872.0
107,2.3250344E7,4.3010114473570174E-8,0.1681770043355735,27872.0
108,2.3250344E7,4.3010114473570174E-8,0.12980506661968225,27872.0
109,2.3250344E7,4.3010114473570174E-8,0.10622778458867181,27872.0
110,2.2187163145149767E7,4.507110478193336E-8,0.08338820648822756,10966.0
111,2.3250344E7,4.3010114473570174E-8,0.11142422916700193,27872.0
112,2.3250344E7,4.3010114473570174E-8,0.12106701379462351,27872.0
113,2.3131448812434703E7,4.323118559833777E-8,0.07969821841654791,108.0
114,4.39265411327342E7,2.276527929237564E-8,0.12204787799015598,472.0
115,2.3278943773673877E7,4.295727361022388E-8,0.21061883293144548,1511.0
116,2.2179940555399112E7,4.508578156088859E-8,0.06644311756658484,598.0
117,2.3250344E7,4.3010114473570174E-8,0.16018141283866638,27872.0
118,2.3250344E7,4.3010114473570174E-8,0.2243449093376935,27872.0
119,2.3250344E7,4.3010114473570174E-8,0.08430328381672199,27872.0
120,2.3250344E7,4.3010114473570174E-8,0.1502952745565234,27872.0
121,5053736.917205271,1.9787333977006118E-7,0.32420486473017596,24499.0
122,5053736.917205271,1.9787333977006118E-7,0.27651588751392936,24499.0
123,5053736.917205271,1.9787333977006118E-7,0.10463427214515071,24499.0
124,2.3250344E7,4.3010114473570174E-8,0.15612856329770558,27872.0
125,2.3250344E7,4.3010114473570174E-8,0.23113908183640738,27872.0
126,2.3250344E7,4.3010114473570174E-8,0.1715941799612086,27872.0
127,1.049842054085009E7,9.525241448049407E-8,0.20233933955848357,21388.0
128,1.049842054085009E7,9.525241448049407E-8,0.08732799226569848,21388.0
129,2.3250344E7,4.3010114473570174E-8,0.16410482999233098,27872.0
130,2.3250344E7,4.3010114473570174E-8,0.11423975626264368,27872.0
131,2.1487146400993884E7,4.653944897095764E-8,0.12471281031784855,347.0
132,4.492743739884663E7,2.225811298481847E-8,0.07222281659309752,11232.0
133,2.3250344E7,4.3010114473570174E-8,0.20398426080724577,27872.0
134,2.3250344E7,4.3010114473570174E-8,0.10325306699173992,27872.0
135,2.3250344E7,4.3010114473570174E-8,0.12768175549792304,27872.0
136,2.348598076263438E7,4.2578590501631713E-8,0.12163788756889868,3.0
137,6395266.581778891,1.5636562305057493E-7,0.1895822102927362,24326.0
138,6395232.249785342,1.5636646247946707E-7,0.082921880969895,24337.0
139,6701888.005422,1.4921166244188382E-7,0.4095638596104108,25049.0
140,6701888.005422,1.4921166244188382E-7,0.3194896632958678,25049.0
141,6701888.005422,1.4921166244188382E-7,0.23710190836466483,25049.0
142,6701888.005422,1.4921166244188382E-7,0.20304107356243262,25049.0
143,6701888.005422,1.4921166244188382E-7,0.14112771154817821,25049.0
144,2.3250344E7,4.3010114473570174E-8,0.11477654744801076,27872.0
145,2.1404910460673433E7,4.671824977352831E-8,0.26036954363233195,261.0
146,2.1404910460673433E7,4.671824977352831E-8,0.07282897286808174,261.0
147,2.3250344E7,4.3010114473570174E-8,0.1619107546307969,27872.0
148,2.3250344E7,4.3010114473570174E-8,0.08351572251824656,27872.0
149,7195174.338689502,1.389820196073409E-7,0.2337733414095406,254.0
150,7195100.572405346,1.3898344449162472E-7,0.2008735296028939,255.0
151,7195100.572405346,1.3898344449162472E-7,0.09537816979844646,255.0
152,2.3250344E7,4.3010114473570174E-8,0.18527897166251467,27872.0
153,2.1459588612773106E7,4.659921359375779E-8,0.09547508081539838,318.0
154,4761596.0,2.1001357317723445E-7,0.24759451331778734,25062.0
155,4761596.0,2.1001357317723445E-7,0.18625435187090084,25062.0
156,4761596.0,2.1001357317723445E-7,0.10002622509290846,25062.0
157,2.3250344E7,4.3010114473570174E-8,0.12629593304257103,27872.0
158,2.231203960340454E7,4.4818849955275374E-8,0.19561709813175404,276.0
159,2.231203960340454E7,4.4818849955275374E-8,0.10540142130499057,276.0
160,5984187.0,1.6710704944430222E-7,0.44795309887539686,25126.0
161,5984187.0,1.6710704944430222E-7,0.4334525185943216,25126.0
162,5984187.0,1.6710704944430222E-7,0.3011395515097406,25126.0
163,5984187.0,1.6710704944430222E-7,0.17464556692901154,25126.0
164,5984187.0,1.6710704944430222E-7,0.10587368734409294,25126.0
165,2.3250344E7,4.3010114473570174E-8,0.15092814513046873,27872.0
166,2.324349514158452E7,4.3022787704080284E-8,0.08979831292504402,916.0
167,2.3250344E7,4.3010114473570174E-8,0.11297234905560861,27872.0
168,2.326009142601774E7,4.299209055942714E-8,0.1935732677383732,10847.0
