Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
4,150,0.4356314345092607
0,9590133.0,1.0427382975044979E-7,0.32607613082582204,22031.0
1,9590133.0,1.0427382975044979E-7,0.21834209652435962,22031.0
2,9590133.0,1.0427382975044979E-7,0.09697012405930011,22031.0
3,2.3250349E7,4.301010522422243E-8,0.19071624411969898,27872.0
4,2.1404910460673433E7,4.671824977352831E-8,0.07875055079228765,261.0
5,2.3250344E7,4.3010114473570174E-8,0.129871302701436,27872.0
6,4.401341510009604E7,2.272034503583597E-8,0.07800688254862616,9767.0
7,2.3250344E7,4.3010114473570174E-8,0.1393222883051337,27872.0
8,4.645536286938418E7,2.1526039550817885E-8,0.09314618406706307,13095.0
9,2.2982387E7,4.351157938853004E-8,0.14850528470911797,23059.0
10,2.1487166579953603E7,4.653940526497999E-8,0.13967557269415515,334.0
11,2.3163983932740904E7,4.317046496548873E-8,0.18122704700729514,449.0
12,2.3163983932740904E7,4.317046496548873E-8,0.050679632561434845,449.0
13,2.3240196351844557E7,4.302889449949661E-8,0.13146499667769504,1033.0
14,2.3250344E7,4.3010114473570174E-8,0.1185018462565167,27872.0
15,2.256548154935911E7,4.4315471553184285E-8,0.13043056256756144,1238.0
16,2.3250344E7,4.3010114473570174E-8,0.17890809313729375,27872.0
17,2.3250344E7,4.3010114473570174E-8,0.08048610484048481,27872.0
18,2.1014285838648837E7,4.758667318468455E-8,0.08960004612772646,220.0
19,2.3236668673775427E7,4.3035426936786284E-8,0.10640807924167313,9459.0
20,2.3305746E7,4.2907871607805576E-8,0.2134637971367247,31.0
21,2.312025785266434E7,4.325211090293488E-8,0.08486454686528014,1181.0
22,2.3250344E7,4.3010114473570174E-8,0.12282495957152384,27872.0
23,6586405.792718457,1.518278526472949E-7,0.2764689096803154,25093.0
24,6586405.792718457,1.518278526472949E-7,0.19271073999460164,25093.0
25,6586289.0,1.5183054496537504E-7,0.06338225927236883,25093.0
26,2.3250344E7,4.3010114473570174E-8,0.11933960713320263,27872.0
27,2.3250344E7,4.3010114473570174E-8,0.1721898819390858,27872.0
28,2.2825386535030313E7,4.381086623240423E-8,0.18617955108736015,21150.0
29,7544571.662109405,1.325456118969113E-7,0.14309783880684157,22724.0
30,2.3250344E7,4.3010114473570174E-8,0.2546659065475609,27872.0
31,2.3250344E7,4.3010114473570174E-8,0.16452042680672904,27872.0
32,2.3250344E7,4.3010114473570174E-8,0.14947951249234126,27872.0
33,2.3250344E7,4.3010114473570174E-8,0.15342287691286358,27872.0
34,2.3250344E7,4.3010114473570174E-8,0.11219991830577573,27872.0
35,2.3250344E7,4.3010114473570174E-8,0.13312243242776534,27872.0
36,2.3250344E7,4.3010114473570174E-8,0.17401628809082764,27872.0
37,2.3250344E7,4.3010114473570174E-8,0.10133206655683802,27872.0
38,2.3250352000000004E7,4.3010099674615686E-8,0.1562441355418878,27872.0
39,2.1848219481925238E7,4.5770318036990135E-8,0.03589925986991329,3816.0
40,3.618159456280723E7,2.763836100771485E-8,0.10701326463214524,9489.0
41,7537196.186625442,1.326753135468545E-7,0.34225400133315503,24443.0
42,7537196.186625442,1.326753135468545E-7,0.12087793699903493,24443.0
43,4.620087E7,2.1644613583150846E-8,0.10562260336464982,23973.0
44,4.620087E7,2.1644613583150846E-8,0.07938552990077415,23973.0
45,2.2418470005422004E7,4.460607504223395E-8,0.11655242067769683,23038.0
46,4.6210925E7,2.163990394825674E-8,0.08513462237942714,14839.0
47,2.2244717388081837E7,4.4954491333806904E-8,0.123161463727253,12070.0
48,2.1459588612773106E7,4.659921359375779E-8,0.13480309242163338,318.0
49,2.3250344E7,4.3010114473570174E-8,0.07169016435358194,27872.0
50,4.621078016332098E7,2.16399717733777E-8,0.11420765327181624,7360.0
51,1.049842054085009E7,9.525241448049407E-8,0.12140949671396957,21388.0
52,2.3250348E7,4.301010707409166E-8,0.07680819880472842,27872.0
53,4.620087E7,2.1644613583150846E-8,0.11835829314340683,23973.0
54,2.3250344E7,4.3010114473570174E-8,0.16736835327066696,27872.0
55,2.3250344E7,4.3010114473570174E-8,0.04834988030991114,27872.0
56,2.3250344E7,4.3010114473570174E-8,0.17194173544831845,27872.0
57,2.3250344E7,4.3010114473570174E-8,0.15326609623186907,27872.0
58,1.4267439826558718E7,7.008965463087876E-8,0.09944995195927235,523.0
59,2.3250344E7,4.3010114473570174E-8,0.10520751371101086,27872.0
60,2.3250344E7,4.3010114473570174E-8,0.16471774818822954,27872.0
61,2.3250344E7,4.3010114473570174E-8,0.12626469935446702,27872.0
62,3.618413278844509E7,2.7636422246463624E-8,0.17597622817359754,13127.0
63,2.3250344E7,4.3010114473570174E-8,0.05948907214541037,27872.0
64,3.563718882205017E7,2.8060573939566345E-8,0.09777980415398642,2172.0
65,4.2545091814306475E7,2.3504473344661123E-8,0.04626575284828359,588.0
66,2.6580570752690446E7,3.7621463123673456E-8,0.09654802940313502,9649.0
67,4.620087E7,2.1644613583150846E-8,0.09433345211608277,23973.0
68,2.3250344E7,4.3010114473570174E-8,0.23823046056059985,27872.0
69,2.3250344E7,4.3010114473570174E-8,0.08935026951496615,27872.0
70,2.3250344E7,4.3010114473570174E-8,0.14069902824772265,27872.0
71,4.620087E7,2.1644613583150846E-8,0.12752654457153476,23973.0
72,2.1459588612773106E7,4.659921359375779E-8,0.1784400421272131,318.0
73,5175918.414566537,1.9320238974078888E-7,0.21541012222748174,22551.0
74,5175918.414566537,1.9320238974078888E-7,0.27816839063639426,22551.0
75,5175918.414566537,1.9320238974078888E-7,0.3498379384863721,22551.0
76,5175918.414566537,1.9320238974078888E-7,0.2500858498282086,22551.0
77,5175918.414566537,1.9320238974078888E-7,0.1330526753305534,22551.0
78,8.769425879358035E7,1.1403254926307103E-8,0.13729285509252176,113.0
79,2.3250344E7,4.3010114473570174E-8,0.07233843897767839,27872.0
80,2.3250348E7,4.301010707409166E-8,0.14115237999974906,27872.0
81,2.3250344E7,4.3010114473570174E-8,0.2007491612532919,27872.0
82,2.3250344E7,4.3010114473570174E-8,0.09141877175803288,27872.0
83,2.3260372128334653E7,4.299157173802379E-8,0.14685179482047273,4364.0
84,2.3250344E7,4.3010114473570174E-8,0.17499090091119976,27872.0
85,2.0753662526107017E7,4.818426388873717E-8,0.11444889910474648,143.0
86,2.3250344E7,4.3010114473570174E-8,0.0825248346938702,27872.0
87,2.3250344E7,4.3010114473570174E-8,0.22342181025234073,27872.0
