Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
4,150,0.8082624803699938
0,4.413305783516634E7,2.2658751203602833E-8,0.21093806988614203,13.0
1,2.326367149293147E7,4.298547446899642E-8,0.15128163450588433,79.0
2,2.133650216657254E7,4.686803606912867E-8,0.04251432541878908,20.0
3,2.1756517288539078E7,4.596323670625098E-8,0.10278864229714392,58.0
4,4.600543806300326E7,2.1736560293023742E-8,0.13184016752321817,438.0
5,6701888.005422,1.4921166244188382E-7,0.2745992549736526,25049.0
6,6701888.005422,1.4921166244188382E-7,0.09259296335947714,25049.0
7,1.1069597446170595E8,9.033752092874768E-9,0.09213291595633834,619.0
8,2.3250344E7,4.3010114473570174E-8,0.14308146848456238,27872.0
9,2.3151369476827554E7,4.319398719833499E-8,0.1203942474889294,21196.0
10,2.3265410978503812E7,4.298226057307538E-8,0.1633619852630124,364.0
11,2.3250344E7,4.3010114473570174E-8,0.07446660669503873,27872.0
12,2.3250344E7,4.3010114473570174E-8,0.11508438451244449,27872.0
13,9590133.0,1.0427382975044979E-7,0.14976114310731176,22031.0
14,2.3250344E7,4.3010114473570174E-8,0.12133911426423875,27872.0
15,4.451882440360925E7,2.246240755307366E-8,0.061744350615153994,6024.0
16,3.483261613359244E7,2.8708724244426753E-8,0.07355679720247708,14945.0
17,2.3252441114210952E7,4.300623543489397E-8,0.17129959374581039,1872.0
18,2.1401742377061166E7,4.67251654401118E-8,0.05909855060678927,9851.0
19,2.3250344E7,4.3010114473570174E-8,0.1721175667784759,27872.0
20,2.3250344E7,4.3010114473570174E-8,0.07271381678770224,27872.0
21,2.3250344E7,4.3010114473570174E-8,0.3555874227324572,27872.0
22,5996988.157655325,1.6675034316569874E-7,0.09305218604883912,506.0
23,2.4579209907332826E7,4.068478861140597E-8,0.11828455465983671,10851.0
24,2.3250344E7,4.3010114473570174E-8,0.08193511597379396,27872.0
25,2.3250344E7,4.3010114473570174E-8,0.11666178880115836,27872.0
26,2.3305746E7,4.2907871607805576E-8,0.15697712706545225,31.0
27,2.3250344E7,4.3010114473570174E-8,0.06474242737956783,27872.0
28,2.326057967272681E7,4.299118814228515E-8,0.09411031959561224,16027.0
29,4.620087E7,2.1644613583150846E-8,0.0932563976278625,23973.0
30,6.89772030149477E7,1.4497543272169963E-8,0.16411856160694518,9.0
31,2.3237286094985582E7,4.303428347346932E-8,0.04917830842502472,11272.0
32,2.3250344E7,4.3010114473570174E-8,0.2118568574097639,27872.0
33,2.3250344E7,4.3010114473570174E-8,0.13205121067511771,27872.0
34,2.3260803030862458E7,4.299077532630424E-8,0.12992745036903353,17824.0
35,2.3250344E7,4.3010114473570174E-8,0.1510633379999432,27872.0
36,2.3250344E7,4.3010114473570174E-8,0.13504567235468584,27872.0
37,2.32504E7,4.301001088110265E-8,0.17355276247303308,27872.0
38,2.3250344E7,4.3010114473570174E-8,0.05232037730003503,27872.0
39,2.3250344E7,4.3010114473570174E-8,0.13392109316692616,27872.0
40,6395171.24978536,1.563679539723989E-7,0.5018947312940022,24427.0
41,6395171.24978536,1.563679539723989E-7,0.2466571234002064,24427.0
42,6395171.24978536,1.563679539723989E-7,0.19858949999988615,24427.0
43,6395171.24978536,1.563679539723989E-7,0.08742414898568687,24427.0
44,2.3250344E7,4.3010114473570174E-8,0.11817987622241007,27872.0
45,2.3250344E7,4.3010114473570174E-8,0.2042150174980014,27872.0
46,2.3250344E7,4.3010114473570174E-8,0.10055622617520582,27872.0
47,2.3250344E7,4.3010114473570174E-8,0.20183886250498356,27872.0
48,2.3250344E7,4.3010114473570174E-8,0.06952804019987395,27872.0
49,2.1487166579953603E7,4.653940526497999E-8,0.10550658614953487,334.0
50,2.3250344E7,4.3010114473570174E-8,0.17214785451707457,27872.0
51,6405810.339461908,1.561082503069784E-7,0.2952457055471859,13767.0
52,6405800.161729196,1.5610849833653873E-7,0.07928523371391878,13781.0
53,4.620087E7,2.1644613583150846E-8,0.11885647012402083,23973.0
54,4.620087E7,2.1644613583150846E-8,0.05357085041087063,23973.0
55,2.3250344E7,4.3010114473570174E-8,0.2471812724640313,27872.0
56,2.3250344E7,4.3010114473570174E-8,0.13010053246401115,27872.0
