Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
4,150,0.9691112846429798
0,2.325035E7,4.301010337435336E-8,0.2963338671987856,27872.0
1,2.325035E7,4.301010337435336E-8,0.08019409742805958,27872.0
2,1.2991554061249657E7,7.697307945703384E-8,0.14886318226009554,293.0
3,2.3250344E7,4.3010114473570174E-8,0.17325971409606233,27872.0
4,2.3250344E7,4.3010114473570174E-8,0.056495367749293965,27872.0
5,2.3250344E7,4.3010114473570174E-8,0.13448974506764397,27872.0
6,3.482539058790634E7,2.8714680708637478E-8,0.08125105026320617,2045.0
7,1.6590616978884805E7,6.0275030217242E-8,0.053687654375008435,11599.0
8,2.048893927365034E7,4.880681902743614E-8,0.02753545412608804,99.0
9,2.131016407916565E7,4.692596215398031E-8,0.1405536734129002,3.0
10,2.06408814852014E7,4.8447540976843205E-8,0.0501546465814446,68.0
11,1.6890674809889086E7,5.9204262236477473E-8,0.07269134447647767,72.0
12,4.3296866542621665E7,2.3096359084536422E-8,0.026537899997557478,421.0
13,4.385945960694697E7,2.28000979985059E-8,0.02512503965111994,403.0
14,2.3250344E7,4.3010114473570174E-8,0.13891313795261925,27872.0
15,2.3252225166729897E7,4.300663484130544E-8,0.1726209266228086,1684.0
16,2.324750108368126E7,4.3015374142151675E-8,0.04540587755811404,1494.0
17,2.3250344E7,4.3010114473570174E-8,0.22277862001935939,27872.0
18,2.3250344E7,4.3010114473570174E-8,0.08837675794945428,27872.0
19,2.8104011354643784E7,3.5582107899079553E-8,0.18673591446000268,15801.0
20,1.0515692293688903E7,9.509596486616436E-8,0.09251372636884386,3324.0
21,1.0502604360619131E7,9.521446971145164E-8,0.5093544026616779,9740.0
22,1.0499706195074646E7,9.524075113914553E-8,0.08444566782254151,15112.0
23,1.0501379174446272E7,9.522557829430541E-8,0.2103154020792983,9753.0
24,1.0499916556861313E7,9.523884302753753E-8,0.1885423731528093,15157.0
25,1.0499916472936625E7,9.523884378877116E-8,0.03879605044603888,15157.0
26,2.3250344E7,4.3010114473570174E-8,0.18355799695839983,27872.0
27,2.2974001964745093E7,4.352746021381457E-8,0.04775152332432886,241.0
28,2.2107587899885874E7,4.523333614210468E-8,0.1595917845746467,823.0
29,2.2087716373747148E7,4.527403095027703E-8,0.03755277667702337,317.0
30,2.1207397766608372E7,4.715335487417379E-8,0.05183869283874359,295.0
31,2.138565628072662E7,4.6760311683346265E-8,0.05670798083840079,369.0
32,2.181972325746189E7,4.583009336875652E-8,0.04766610199268714,1066.0
33,1.2293850269322455E7,8.134147535161393E-8,0.12504819338470596,6693.0
34,2.3250344E7,4.3010114473570174E-8,0.1279522851522388,27872.0
35,4.3958908651109494E7,2.274851692038637E-8,0.13038410331282835,503.0
36,2.3250344E7,4.3010114473570174E-8,0.20143622392301674,27872.0
37,2.3250344E7,4.3010114473570174E-8,0.07549461440037837,27872.0
38,2.3250344E7,4.3010114473570174E-8,0.09097369373673689,27872.0
39,6.8871195E7,1.4519858200226406E-8,0.0822491181903341,22030.0
40,4.620087E7,2.1644613583150846E-8,0.10527218202688754,23973.0
41,2.3249633920073293E7,4.301142806920461E-8,0.15253392806618377,25241.0
42,2.3249633920073293E7,4.301142806920461E-8,0.09097444642564842,25241.0
43,2.3250344E7,4.3010114473570174E-8,0.15113341082904788,27872.0
44,2.1343257842450097E7,4.6853201162096064E-8,0.11303779131675536,10085.0
45,4.620087E7,2.1644613583150846E-8,0.12390963702058498,23973.0
46,2.3250344E7,4.3010114473570174E-8,0.12968151916004161,27872.0
47,2.3250344E7,4.3010114473570174E-8,0.1213851285528287,27872.0
48,2.3250344E7,4.3010114473570174E-8,0.08252996828668786,27872.0
49,4.5402026005421996E7,2.202544833252881E-8,0.09936732138007497,24107.0
50,6019352.74141708,1.6613079127072192E-7,0.49288529814569654,1587.0
51,6019352.74141708,1.6613079127072192E-7,0.15368596152458994,1587.0
52,6019352.74141708,1.6613079127072192E-7,0.07201435547153995,1587.0
53,2.3256509043921046E7,4.299871296731331E-8,0.1583925026420113,357.0
54,2.3250344E7,4.3010114473570174E-8,0.06013090417910931,27872.0
55,2.1368246390696336E7,4.679840988902987E-8,0.18619392730657472,9402.0
56,2.1368246390696336E7,4.679840988902987E-8,0.04687867261500011,9402.0
57,2.3250344E7,4.3010114473570174E-8,0.11521041948802285,27872.0
58,2.3250344E7,4.3010114473570174E-8,0.15641231114227627,27872.0
59,6701888.005422,1.4921166244188382E-7,0.0907586621453538,25049.0
60,2.2844858835901715E7,4.377352311124516E-8,0.17914016126612392,1117.0
61,2.28448188071925E7,4.3773599811242913E-8,0.04666148042369746,1709.0
62,2.3250344E7,4.3010114473570174E-8,0.06645448975973585,27872.0
63,2.387394106728684E7,4.188667280759826E-8,0.18151367283026104,169.0
64,2.1334005985987224E7,4.6873519852919716E-8,0.025754430066163105,9589.0
65,2.165375145783795E7,4.618137211770114E-8,0.045425712475390234,321.0
66,2.3250344E7,4.3010114473570174E-8,0.13094824690582518,27872.0
67,2.1514662757836264E7,4.647992695845739E-8,0.0878219582786229,356.0
68,4.620087E7,2.1644613583150846E-8,0.061824892735395175,23973.0
69,2.3250344E7,4.3010114473570174E-8,0.12497728925236867,27872.0
70,2.3250344E7,4.3010114473570174E-8,0.19863506358419714,27872.0
71,2.141273173104711E7,4.670118534427244E-8,0.10178012464567454,180.0
72,2.1404910460673433E7,4.671824977352831E-8,0.13254089831429458,261.0
73,2.1507992280743662E7,4.649434221719377E-8,0.2628021911138607,115.0
74,2.1487166579953603E7,4.653940526497999E-8,0.053311412935846354,334.0
75,2.146489568994735E7,4.65876921955245E-8,0.07889640181970466,151.0
76,6.885982E7,1.452225674533775E-8,0.13737302770874535,2750.0
77,2.3250344E7,4.3010114473570174E-8,0.27007003298917365,27872.0
78,2.1514662757836264E7,4.647992695845739E-8,0.056857834698845755,356.0
79,2.1459588612773106E7,4.659921359375779E-8,0.11350263836102131,318.0
80,9.1269479E7,1.0956565108073368E-8,0.10866093771227912,20785.0
81,2.4846467174613364E7,4.024716885201979E-8,0.16118715327431601,806.0
82,7494848.539725082,1.3342495999415098E-7,0.10892925892938929,219.0
83,3.4824088720743075E7,2.8715754181058952E-8,0.11176740628076898,1464.0
84,2.3250344E7,4.3010114473570174E-8,0.07831498092884037,27872.0
85,2.3250344E7,4.3010114473570174E-8,0.11194386507844876,27872.0
86,2.3250344E7,4.3010114473570174E-8,0.1289503851875561,27872.0
87,6445273.494893162,1.551524300155623E-7,0.3134733722243058,579.0
88,6445055.033925965,1.5515768904663134E-7,0.09558931501281467,580.0
89,2.3250344E7,4.3010114473570174E-8,0.15755024903443635,27872.0
90,2.3250344E7,4.3010114473570174E-8,0.07495871205694299,27872.0
91,2.224244926298357E7,4.495907546949647E-8,0.13705394620980016,9867.0
92,2.3250344E7,4.3010114473570174E-8,0.21253709314526456,27872.0
93,2.3250344E7,4.3010114473570174E-8,0.12337761578569556,27872.0
94,2.3250344E7,4.3010114473570174E-8,0.1251024534643217,27872.0
95,6406904.297235239,1.5608159534237664E-7,0.447041144686892,22803.0
96,6406864.297235239,1.5608256980703667E-7,0.08413279617907136,22803.0
97,2.325035E7,4.301010337435336E-8,0.08938984079712582,27872.0
98,4.620087E7,2.1644613583150846E-8,0.18207965432551376,23973.0
99,2.3250344E7,4.3010114473570174E-8,0.12109131817082049,27872.0
100,2.3695248780766487E7,4.220255153468369E-8,0.14315262637369475,9852.0
101,2.1487166579953603E7,4.653940526497999E-8,0.2051594617216827,334.0
102,2.101524605756573E7,4.7584498876494935E-8,0.0992141515205239,196.0
103,2.3250344E7,4.3010114473570174E-8,0.1953175338731316,27872.0
104,7594152.055516769,1.3168025357002127E-7,0.3830134356059025,1272.0
105,7594152.055516769,1.3168025357002127E-7,0.1711847616324963,1272.0
106,7539960.186625458,1.3262667741232156E-7,0.04378153861053165,23891.0
107,9620070.449470084,1.0394933189972144E-7,0.3039310948894979,823.0
108,9620070.449470084,1.0394933189972144E-7,0.14772608892013772,823.0
109,3.483329633190742E7,2.870816364214813E-8,0.20223960206413347,14870.0
110,3.483329633190742E7,2.870816364214813E-8,0.02775570122518704,14870.0
111,4.619292149687785E7,2.164833801255137E-8,0.06253690910604409,2626.0
112,3.0970951140109114E7,3.228831956719032E-8,0.058101357850273413,20440.0
113,2.3250344E7,4.3010114473570174E-8,0.19798228636763981,27872.0
114,2.3250344E7,4.3010114473570174E-8,0.13023429570587686,27872.0
115,2.1459588612773106E7,4.659921359375779E-8,0.15089494511674226,318.0
116,2.14048175751097E7,4.6718452505962194E-8,0.13294433813901274,309.0
117,4.6191882861605376E7,2.1648824780476176E-8,0.16136261854743128,2282.0
118,2.3250344E7,4.3010114473570174E-8,0.08018475767822661,27872.0
119,2.3250344E7,4.3010114473570174E-8,0.11893112003329841,27872.0
120,4.620087E7,2.1644613583150846E-8,0.12627908566913804,23973.0
121,2.1459588612773106E7,4.659921359375779E-8,0.1618953679624546,318.0
122,2.0626515543151125E7,4.8481283686849306E-8,0.15089799816680471,112.0
123,2.0626515543151125E7,4.8481283686849306E-8,0.07563818428273932,112.0
124,2.3250344E7,4.3010114473570174E-8,0.03280616066515777,27872.0
125,3.2477522209718823E7,3.079052529783898E-8,0.11436047400380882,10369.0
126,2.3250344E7,4.3010114473570174E-8,0.13807487881978023,27872.0
127,2.3272830363727465E7,4.296855781624313E-8,0.0977682992283724,9517.0
128,2.3250344E7,4.3010114473570174E-8,0.3064003208812029,27872.0
129,2.3250344E7,4.3010114473570174E-8,0.05976082034473142,27872.0
130,2.5890130316438437E7,3.8624755810530375E-8,0.14127362850614197,417.0
131,6.8322341E7,1.4636500604736296E-8,0.09299010782224337,2731.0
132,2.1459588612773106E7,4.659921359375779E-8,0.1250924986880819,318.0
133,2.6520114975670375E7,3.770722574959335E-8,0.11975052176324165,9681.0
134,2.1440022643667538E7,4.664173960905855E-8,0.21087612920584287,10932.0
135,2.1440022643667538E7,4.664173960905855E-8,0.04647313989299509,10932.0
