Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
4,500,0.7359838980367719
0,9785619.12010902,1.021907643793615E-7,0.1661932007082344,21660.0
1,6449195.466115263,1.5505807665406102E-7,0.10281627442316903,1121.0
2,2.064018429880923E7,4.844917744307711E-8,0.03868757975867417,11786.0
3,2.3156623497205477E7,4.3184186888753116E-8,0.04279311808861624,328.0
4,1.3304098388049543E7,7.516480227878137E-8,0.07147302938476693,652.0
5,6586280.0,1.5183075243828802E-7,0.1048350235761076,25093.0
6,2.2186320398045912E7,4.50728168072097E-8,0.03408046029703508,10182.0
7,2.1487166579953603E7,4.653940526497999E-8,0.02789751134687911,334.0
8,7324190.821843103,1.365338353124064E-7,0.14297126428935666,9588.0
9,2.1498205799942277E7,4.651550751677973E-8,0.045677503976107835,108.0
10,2.2732022167933483E7,4.399080506879968E-8,0.042285579007193645,11424.0
11,2.3250344E7,4.3010114473570174E-8,0.03920527584789174,27872.0
12,2.3250344E7,4.3010114473570174E-8,0.03394946605498578,27872.0
13,2.330577E7,4.2907827421800376E-8,0.07434892553806537,31.0
14,1.1425504765515015E7,8.752347778058507E-8,0.08907655919454996,10361.0
15,2.3250344E7,4.3010114473570174E-8,0.03755797045896687,27872.0
16,2.3250344E7,4.3010114473570174E-8,0.03220904550392732,27872.0
17,2.3261731128200494E7,4.298906007896494E-8,0.06109435361986025,594.0
18,2.1514676757836264E7,4.647989671310653E-8,0.053111194993832704,356.0
19,2.1418950678823605E7,4.668762575288293E-8,0.04136325284135814,97.0
20,2.3250344E7,4.3010114473570174E-8,0.040764575055428576,27872.0
21,2.3250344E7,4.3010114473570174E-8,0.040756036539277944,27872.0
22,1.2929586976833263E7,7.734198504946649E-8,0.061059119367913396,2078.0
23,8777126.49140839,1.1393249112296288E-7,0.11305961919768825,1055.0
24,2.0681250853695374E7,4.835297239617135E-8,0.04105877867810332,125.0
25,2.187743172675694E7,4.5709202377158335E-8,0.040186567272484715,10808.0
26,2.1432129596206997E7,4.6658916877679785E-8,0.04672780087208652,290.0
27,1.0002782173313538E7,9.997217601076306E-8,0.08426642842571544,163.0
28,5053539.917205258,1.978810533808889E-7,0.14602624402827022,24557.0
29,6701892.005422,1.4921157338545615E-7,0.13885412018383095,25049.0
30,2.1404910460673433E7,4.671824977352831E-8,0.04380120081715699,261.0
31,5984187.0,1.6710704944430222E-7,0.1100029416369781,25126.0
32,9601214.245991519,1.0415348207275087E-7,0.09292953956649438,10334.0
33,2.2190947530776277E7,4.506341847501993E-8,0.04855111201887671,11633.0
34,2.1514662757836264E7,4.647992695845739E-8,0.04633556816549902,356.0
35,2.3250344E7,4.3010114473570174E-8,0.04983936869204401,27872.0
36,2.1742169358511053E7,4.5993568420760086E-8,0.0347713220531212,9573.0
37,2.3250344E7,4.3010114473570174E-8,0.04310812918542893,27872.0
38,9413859.581955193,1.0622634479172486E-7,0.06671182196029811,556.0
39,6609335.0,1.5130112919058737E-7,0.11895213784305814,2129.0
