Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
8,500,0.5625376746762487
0,2.2820695943714373E7,4.381987116635521E-8,0.1006310517456454,22116.0
1,2.3250344E7,4.3010114473570174E-8,0.07313594622453615,27872.0
2,2.1404910460673433E7,4.671824977352831E-8,0.04764320844626958,261.0
3,5062657.422202273,1.9752468300340055E-7,0.09849392744005231,9782.0
4,2.2742378649680417E7,4.397077242592124E-8,0.04245087149524623,13168.0
5,2.3250344E7,4.3010114473570174E-8,0.041749491056371095,27872.0
6,2.1404910460673433E7,4.671824977352831E-8,0.038454665633833554,261.0
7,2.3250344E7,4.3010114473570174E-8,0.047085599913449905,27872.0
8,2.324046368180415E7,4.30283995475761E-8,0.035857766162742576,10619.0
9,1.6351987342407363E7,6.115464242391813E-8,0.052320345460649606,1652.0
10,2.138926866922912E7,4.675241443323392E-8,0.05794897886891923,14763.0
11,4786167.0,2.089354155558267E-7,0.16966843867553924,2185.0
12,4785836.837190476,2.0894982948002465E-7,0.029771757986245678,1397.0
13,4786170.19618785,2.0893527602951032E-7,0.06979442261529352,2185.0
14,2.1080650508141994E7,4.743686406531455E-8,0.025637871958530498,116.0
15,2.1421995195624456E7,4.668099045803466E-8,0.054170344494702954,9751.0
16,2.3250344E7,4.3010114473570174E-8,0.036383003669694026,27872.0
17,2.3250344E7,4.3010114473570174E-8,0.029328703073754563,27872.0
18,7548553.186625442,1.324757000183961E-7,0.12491092286015218,15030.0
19,6701892.005422,1.4921157338545615E-7,0.13467088906804592,25049.0
20,4854249.636722707,2.0600502010236924E-7,0.1672072494202163,265.0
21,4785854.902198326,2.0894904076419475E-7,0.041423670247343704,1565.0
22,4855805.3142560115,2.0593902130406868E-7,0.14517313952294592,249.0
23,1.0523972260146687E7,9.502114603302039E-8,0.11710164574596106,1811.0
24,6395195.249785342,1.5636736715211287E-7,0.14520273354992938,24337.0
25,2.3250344E7,4.3010114473570174E-8,0.05845391311799298,27872.0
26,6030696.890997019,1.6581828804471518E-7,0.09808371115098069,20375.0
27,7830565.996404388,1.277046732962219E-7,0.09753178991724884,341.0
28,1.7315103230979335E7,5.775304535625313E-8,0.04011194647048112,519.0
29,6413239.713112732,1.5592740780107719E-7,0.11591760147778823,240.0
30,2.3250344E7,4.3010114473570174E-8,0.06211196884649641,27872.0
31,2.3250344E7,4.3010114473570174E-8,0.037936330371095,27872.0
32,6401312.3412354505,1.562179425834825E-7,0.13793509791003516,10528.0
33,2.1302774790400494E7,4.694223935129723E-8,0.04189158924790702,9725.0
34,2.3250344E7,4.3010114473570174E-8,0.049675729332130394,27872.0
35,7232155.9658808755,1.382713351933174E-7,0.07891334346378129,990.0
36,9340368.055651525,1.0706215076104895E-7,0.10399329616800762,21087.0
