Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
6,150,0.2801028588535164
0,2.3250694E7,4.300946702883505E-8,0.26947757300749997,2473.0
1,2.3250344E7,4.3010114473570174E-8,0.10676148181817552,27872.0
2,2.7069526952863716E7,3.694190758484242E-8,0.13266786241192594,1143.0
3,1.2243290374091957E7,8.167738310272523E-8,0.2704242382593304,813.0
4,1.2243290374091957E7,8.167738310272523E-8,0.1316218996349017,813.0
5,2.3250368E7,4.3010070076737276E-8,0.08221340738795373,27872.0
6,2.3250344E7,4.3010114473570174E-8,0.22376278958844448,27872.0
7,2.3250344E7,4.3010114473570174E-8,0.10055904776843717,27872.0
8,2.1404950124553923E7,4.671816320350696E-8,0.12378329505952042,256.0
9,2.325036106154614E7,4.301008291195189E-8,0.29242827244227554,27869.0
10,2.325035E7,4.301010337435336E-8,0.05269628095758773,27872.0
11,2.3250344E7,4.3010114473570174E-8,0.12074377408038878,27872.0
12,2.325092367870323E7,4.300904217009286E-8,0.14055487062890043,2380.0
13,2.3246582009857886E7,4.301707479227991E-8,0.13707784960823546,1045.0
14,4.620087E7,2.1644613583150846E-8,0.07798685212286145,23973.0
15,1.5165566954161758E7,6.593884271413512E-8,0.1380483676274343,11091.0
16,2.3250344E7,4.3010114473570174E-8,0.17780065123693478,27872.0
17,2.3250344E7,4.3010114473570174E-8,0.11853335038119071,27872.0
18,2.3250344E7,4.3010114473570174E-8,0.10987522303993892,27872.0
19,2.1404910460673433E7,4.671824977352831E-8,0.08299203619094166,261.0
20,2.330575E7,4.2907864243465055E-8,0.14518164739173536,31.0
21,2.3250344E7,4.3010114473570174E-8,0.16183612771737133,27872.0
22,2.1052675286725223E7,4.749989912829043E-8,0.14257389639288867,218.0
23,2.3250344E7,4.3010114473570174E-8,0.06914963291110797,27872.0
24,5904736.7427650485,1.6935553170422837E-7,0.4613200211157585,13030.0
25,5904736.7427650485,1.6935553170422837E-7,0.20605909911956966,13030.0
26,5904736.7427650485,1.6935553170422837E-7,0.08302226562959687,13030.0
27,1.2084125809624398E7,8.275318653587369E-8,0.0770298158216301,9468.0
28,2.3250344E7,4.3010114473570174E-8,0.13652624185711065,27872.0
29,4.620087E7,2.1644613583150846E-8,0.07716315633281651,23973.0
30,1.2269165562604101E7,8.150512872226852E-8,0.24712500465387374,21313.0
31,1.2269165562604101E7,8.150512872226852E-8,0.11900522258319936,21313.0
32,2.3250344E7,4.3010114473570174E-8,0.19522742127105533,27872.0
33,2.3250344E7,4.3010114473570174E-8,0.08860407810411294,27872.0
34,2.3036928326449484E7,4.34085630870893E-8,0.17725134942422083,423.0
35,7885339.446507486,1.2681760626364741E-7,0.1577940911962804,263.0
36,7881133.877710728,1.2688527927978755E-7,0.11259457828417956,258.0
37,2.068074319088712E7,4.8354159345999054E-8,0.15361584725004612,111.0
38,2.068074319088712E7,4.8354159345999054E-8,0.10748549623635575,111.0
39,2.3250344E7,4.3010114473570174E-8,0.09592803724195037,27872.0
40,4.620087E7,2.1644613583150846E-8,0.06686766031193836,23973.0
41,2.3308278111346375E7,4.290321028089989E-8,0.15481196620981616,25.0
42,2.3250344E7,4.3010114473570174E-8,0.03960375354752057,27872.0
43,3.841006057195595E7,2.603484501389403E-8,0.05479865471640096,1236.0
44,2.3250344E7,4.3010114473570174E-8,0.1417499372731056,27872.0
45,6.496303889635E7,1.5393368315206965E-8,0.049833763593336355,425.0
46,2.0213074575277142E7,4.947292638746733E-8,0.08973002634254237,20386.0
47,6701888.005422,1.4921166244188382E-7,0.3163791214422065,25049.0
48,6701888.005422,1.4921166244188382E-7,0.20821298165879745,25049.0
49,6701888.005422,1.4921166244188382E-7,0.16919534193406816,25049.0
50,6701888.005422,1.4921166244188382E-7,0.056147187880712726,25049.0
51,2.2418470005422004E7,4.460607504223395E-8,0.10508205749739485,23038.0
52,2.3250344E7,4.3010114473570174E-8,0.0976660388519058,27872.0
53,2.13895335648695E7,4.67518354346249E-8,0.21635122046214353,241.0
54,2.13895335648695E7,4.67518354346249E-8,0.07207478152567985,241.0
55,2.3252441114210952E7,4.300623543489397E-8,0.1768571747642326,1872.0
56,2.324952723536687E7,4.301162543499758E-8,0.038125497149223704,1959.0
57,2.3305758E7,4.2907849514791603E-8,0.10868141875306501,31.0
58,5.7642155637958854E7,1.7348414048434026E-8,0.11331901167144684,7931.0
59,2.3250344E7,4.3010114473570174E-8,0.18660581235785478,27872.0
60,2.3250344E7,4.3010114473570174E-8,0.08557457374505165,27872.0
61,2.3250344E7,4.3010114473570174E-8,0.14115363162529576,27872.0
62,2.3250344E7,4.3010114473570174E-8,0.12085684628321075,27872.0
63,2.219322622142378E7,4.505879158641112E-8,0.116941290329039,606.0
64,2.3223093680010855E7,4.306058317286818E-8,0.1581060967473794,287.0
65,2.1466756477545686E7,4.658365386789337E-8,0.04364761738505831,304.0
66,2.026998244946803E7,4.9334031401305566E-8,0.17666726564658558,569.0
67,1.9084246156904813E7,5.239923753755165E-8,0.03890010461357062,413.0
68,1.8753160242882688E7,5.332434286936695E-8,0.052019115316640545,516.0
69,2.3250344E7,4.3010114473570174E-8,0.12870730658698132,27872.0
70,4.620087E7,2.1644613583150846E-8,0.16203277202678554,23973.0
71,2.8106291586054556E7,3.5579221163312305E-8,0.1388955009091981,1051.0
72,6.882216980095103E7,1.4530201363340043E-8,0.06842637417801348,566.0
73,4.6202157047998324E7,2.1644010631735507E-8,0.06979882312022884,23700.0
74,2.3250344E7,4.3010114473570174E-8,0.11583928645370546,27872.0
75,2.3250348E7,4.301010707409166E-8,0.1478442115886323,27872.0
76,2.3250344E7,4.3010114473570174E-8,0.08209092349626715,27872.0
77,2.3250344E7,4.3010114473570174E-8,0.0924944294329611,27872.0
