Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio
6,150,0.76587665273631
0,2.645628614730867E7,3.779819875827616E-8,0.16376808575019497,4.0
1,2.3250344E7,4.3010114473570174E-8,0.06442038479235199,27872.0
2,7537196.186625442,1.326753135468545E-7,0.14660895144290037,24443.0
3,4.619165230209855E7,2.16489328377118E-8,0.09493647339797104,2284.0
4,2.3250344E7,4.3010114473570174E-8,0.08050096234461221,27872.0
5,1.0995126005422E7,9.094938144023916E-8,0.11945751104067048,21983.0
6,2.336374069726325E7,4.2801363452718564E-8,0.0835010116514613,15.0
7,2.3250344E7,4.3010114473570174E-8,0.12064321283388366,27872.0
8,2.3250344E7,4.3010114473570174E-8,0.14393363611169938,27872.0
9,2.3250344E7,4.3010114473570174E-8,0.2318281355053927,27872.0
10,2.3250344E7,4.3010114473570174E-8,0.12898099441558875,27872.0
11,2.1404910460673433E7,4.671824977352831E-8,0.07971330122008081,261.0
12,5062806.917205269,1.9751885047853287E-7,0.21619863954594057,15356.0
13,5062806.917205269,1.9751885047853287E-7,0.3105140537570101,15356.0
14,5062806.917205269,1.9751885047853287E-7,0.06328691600699671,15356.0
15,2.0574760491146535E7,4.860323656389927E-8,0.18236501680617373,86.0
16,1.9926616960933685E7,5.018413069194728E-8,0.03294188651220476,88.0
17,4.620087E7,2.1644613583150846E-8,0.14955361171336978,23973.0
18,2.3250344E7,4.3010114473570174E-8,0.17234664091618698,27872.0
19,2.3250344E7,4.3010114473570174E-8,0.08385517438744915,27872.0
20,2.3250344E7,4.3010114473570174E-8,0.1342297720150625,27872.0
21,2.324832146609461E7,4.301385622375127E-8,0.16521100771626104,1501.0
22,2.1246575564599752E7,4.706640606120811E-8,0.05099935333761278,1388.0
23,9590133.0,1.0427382975044979E-7,0.11989747018216308,22031.0
24,4.391148306521359E7,2.2773085931572826E-8,0.09633987272202976,9513.0
25,2.3250344E7,4.3010114473570174E-8,0.17125510121648213,27872.0
26,2.3250344E7,4.3010114473570174E-8,0.07738731809245555,27872.0
27,4.620087E7,2.1644613583150846E-8,0.12459533207917207,23973.0
28,2.3250344E7,4.3010114473570174E-8,0.30496699068908634,27872.0
29,2.3250344E7,4.3010114473570174E-8,0.08432013205994678,27872.0
30,2.3250344E7,4.3010114473570174E-8,0.10436167189899609,27872.0
31,2.28249056493855E7,4.381178925991017E-8,0.22021536752607515,1827.0
32,2.282362140374534E7,4.381425447329083E-8,0.05922483201743598,2188.0
33,2.2418470005422004E7,4.460607504223395E-8,0.16476702337736476,23038.0
34,2.2418470005422004E7,4.460607504223395E-8,0.07439632036732005,23038.0
35,2.324850573704311E7,4.301351528985067E-8,0.06967525899771983,1650.0
36,4.620087E7,2.1644613583150846E-8,0.055614102543897675,23973.0
37,5.258143501142535E7,1.9018118862001244E-8,0.04106618599547493,366.0
38,4761596.0,2.1001357317723445E-7,0.2796279233277461,25062.0
39,4761596.0,2.1001357317723445E-7,0.19913781255940255,25062.0
40,4761596.0,2.1001357317723445E-7,0.05603356578715069,25062.0
41,2.3250344E7,4.3010114473570174E-8,0.12442555519126076,27872.0
42,7559950.961997369,1.322759727875038E-7,0.31161866014891954,1064.0
43,5984187.0,1.6710704944430222E-7,0.20879470901393185,25126.0
44,5984187.0,1.6710704944430222E-7,0.04754218950240625,25126.0
45,2.3250344E7,4.3010114473570174E-8,0.11857037619823121,27872.0
46,2.3259979362328526E7,4.299229768996638E-8,0.0668970156145439,14897.0
47,2.1487166579953603E7,4.653940526497999E-8,0.2521595603518815,334.0
48,2.0702731375165485E7,4.83028028319381E-8,0.0909827026063226,157.0
49,2.3250344E7,4.3010114473570174E-8,0.15867331496572656,27872.0
50,2.3250344E7,4.3010114473570174E-8,0.08574560824474046,27872.0
51,2.3250344E7,4.3010114473570174E-8,0.09681575260796041,27872.0
52,4.620087E7,2.1644613583150846E-8,0.1498747166492069,23973.0
53,2.2985219E7,4.350621834378788E-8,0.13107678996669087,2453.0
54,2.3250344E7,4.3010114473570174E-8,0.26252774834890075,27872.0
