Gen;Normalized Fitness
5;0.1661445994281062
10;0.027316176307583886
15;0.019552680904105762
20;0.02043616243757568
25;0.016726278251854732
30;0.013946515955816884
35;0.011350856417205013
40;0.00939043590639896
45;0.00963528532965853
50;0.011873601436830956
55;0.009077490492912246
60;0.009769664315289507
65;0.01048065860196694
70;0.012511258095240074
75;0.010279498645661073
80;0.01055280608437172
85;0.009963961155229047
90;0.009854341690627518
95;0.01092088506460327
100;0.012529751534914573
105;0.010494941545745321
110;0.010953783412230354
115;0.00949114471132535
120;0.009458979207060472
125;0.009118666837454383
130;0.009410315230014897
135;0.008271012223940178
140;0.009171801275456613
145;0.010381300433909144
150;0.008033114459165346
155;0.008446627318541547
160;0.009359656897102372
165;0.007807292446423696
170;0.010042773137640062
175;0.008172420764082979
180;0.009166351156360279
185;0.007597657405236511
190;0.008060452716489709
195;0.009726466790239632
200;0.007849313903950269
205;0.0076939167611531824
210;0.007214628259679475
215;0.008295248158968007
220;0.007234183845900846
225;0.008321775272201707
230;0.008081526105551746
235;0.007824285479411613
240;0.008325604547332133
245;0.007664587224560749
250;0.008455687617780474
255;0.008642997170885265
260;0.008719097047156022
265;0.007949506358213428
270;0.007769414740885297
275;0.008695870598980162
280;0.008090620704892493
285;0.007849895935395437
290;0.008842663613838756
295;0.009276941645892574
300;0.008071361181613827
305;0.008172405081676546
310;0.007691810118336299
315;0.00826799386758042
320;0.008902719569341232
325;0.007676229898703447
330;0.0071452211645238765
335;0.007437774712456364
340;0.0077956633868572
345;0.007858580435745702
350;0.008536624879107637
355;0.008406309763873278
360;0.00916767483380282
365;0.008008579028803952
370;0.009746182801399767
375;0.00916209577941645
380;0.007784253436961732
385;0.008804278575004957
390;0.0074436412719181624
395;0.008231727414716287
400;0.007800681789539162
