Gen;Normalized Fitness
5;0.04855355020030219
10;0.0884173794289909
15;0.032186163294976776
20;0.01786147591447074
25;0.01410079025439732
30;0.019990410544511044
35;0.019256643884952886
40;0.018224419435369992
45;0.029122620684988044
50;0.036546254051469204
55;0.02129167252429293
60;0.022180537248702826
65;0.01727853998243136
70;0.019555455330698752
75;0.01731392725786148
80;0.017660276333006233
85;0.01980277332954364
90;0.017994401495399336
95;0.015593221904272243
100;0.016839123598630434
105;0.016324375455278733
110;0.010156194789772727
115;0.010116145820498666
120;0.011472071146452899
125;0.007820208741969347
130;0.01014016072409625
135;0.009917217131098853
140;0.009944758249325756
145;0.008577120553451193
150;0.008282496794321952
155;0.011378643421370809
160;0.011170696381486829
165;0.009681137329318872
170;0.009243444439877605
175;0.00826310094247816
180;0.009362497730459215
185;0.007940420042050478
190;0.008729514551356699
195;0.010591940232179544
200;0.007768760629805314
205;0.008818883244524319
210;0.008810720610511587
215;0.010527016558279364
220;0.009204367039788802
225;0.008945557587767588
230;0.008147978408909668
235;0.008081564807028322
240;0.00945997943107421
245;0.009022287940060277
250;0.008392891496009887
255;0.008326988118720102
260;0.008228713301980873
265;0.0075360805347916265
270;0.008528464765080759
275;0.008123867536456348
280;0.00923101279544828
285;0.007514600817344617
290;0.00818824284828222
295;0.00765762315711815
300;0.008717546181308771
305;0.0077275241192295
310;0.008201936779406215
315;0.008524351180006743
320;0.007850753088869877
325;0.00825516690686872
330;0.008121580161118764
335;0.007220596045281353
340;0.007399429023724224
345;0.008479534873015351
350;0.007604793534861074
355;0.008664048695387233
360;0.007992946148997331
365;0.007676827375200483
370;0.007514931223231374
375;0.00718498248206575
380;0.008190576625867385
385;0.007326417741442373
390;0.007886504043275636
395;0.007944252314547552
400;0.009458305550854296
