Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,93933.76460530693,1.0645685909809626E-5,0.33512190602978825,36722.0,93920.76460530693,6.210003753920348E14
1,40679.2516368084,2.458195217001012E-5,0.16280930284086562,38597.0,40678.2516368084,4.600370181127146E14
2,10820.998525073746,9.240437407961904E-5,0.25071969439373626,41474.0,10819.998525073746,2.0825248516991753E14
3,4619.775271018506,2.164139005573368E-4,0.14779581139898845,38329.0,4606.775271018506,1.3828048488202778E14
4,4619.775271018506,2.164139005573368E-4,0.13952835676497752,38329.0,4606.775271018506,2.2007453629089653E14
5,4619.775271018506,2.164139005573368E-4,0.058714392760554755,38329.0,4606.775271018506,1.8000014431331278E14
6,4619.775271018506,2.164139005573368E-4,0.03905132018645359,38329.0,4606.775271018506,1.267018371611806E14
7,2493.1234261457657,4.0094246720793857E-4,0.03748060453563831,40156.0,2488.1234261457657,1.4672382102658444E14
8,2493.1234261457657,4.0094246720793857E-4,0.03009668789101918,40156.0,2488.1234261457657,1.0000003370813123E14
9,2493.1234261457657,4.0094246720793857E-4,0.024894522744492057,40156.0,2488.1234261457657,1.412588257647453E14
10,2493.1234261457657,4.0094246720793857E-4,0.02366972752150015,40156.0,2488.1234261457657,1.4962719411070412E14
11,2493.1234261457657,4.0094246720793857E-4,0.027362716637404434,40156.0,2488.1234261457657,1.8032386172789022E14
12,2493.1234261457657,4.0094246720793857E-4,0.021820395151658012,40156.0,2488.1234261457657,1.568238634287298E14
13,2493.1234261457657,4.0094246720793857E-4,0.021736539065985418,40156.0,2488.1234261457657,1.9333339840905503E14
14,2493.1234261457657,4.0094246720793857E-4,0.02049922977371019,40156.0,2488.1234261457657,3.133682949484642E14
15,2493.1234261457657,4.0094246720793857E-4,0.018918847408663043,40156.0,2488.1234261457657,1.8108815816554044E14
16,2493.1234261457657,4.0094246720793857E-4,0.01680319548548092,40156.0,2488.1234261457657,1.7614722403082925E14
17,2493.1234261457657,4.0094246720793857E-4,0.015709599413873076,40156.0,2488.1234261457657,2.134056858491408E14
18,2493.1234261457657,4.0094246720793857E-4,0.016500616458916574,40156.0,2488.1234261457657,2.2932574143886553E14
19,2493.1234261457657,4.0094246720793857E-4,0.01654296832934835,40156.0,2488.1234261457657,3.4003495425058594E14
20,2493.1234261457657,4.0094246720793857E-4,0.015127426430940352,40156.0,2488.1234261457657,2.4670409281574347E14
21,2493.1234261457657,4.0094246720793857E-4,0.01688870339779321,40156.0,2488.1234261457657,1.801460719249725E14
22,2493.1234261457657,4.0094246720793857E-4,0.015626776054317858,40156.0,2488.1234261457657,1.3376269902813494E14
23,2493.1234261457657,4.0094246720793857E-4,0.01922831915741721,40156.0,2488.1234261457657,2.0012827723405062E14
24,2493.1234261457657,4.0094246720793857E-4,0.016068039732155235,40156.0,2488.1234261457657,1.533337279402932E14
25,2493.1234261457657,4.0094246720793857E-4,0.01744972875092519,40156.0,2488.1234261457657,1.4000270135030547E14
26,2493.1234261457657,4.0094246720793857E-4,0.016588522948594028,40156.0,2488.1234261457657,1.9333336959574806E14
27,2493.1234261457657,4.0094246720793857E-4,0.019662008463017237,40156.0,2488.1234261457657,2.870452159102479E14
28,2493.1234261457657,4.0094246720793857E-4,0.017725012152814665,40156.0,2488.1234261457657,2.7341232036003153E14
29,2493.1234261457657,4.0094246720793857E-4,0.013944166212992245,40156.0,2488.1234261457657,1.045053067873063E14
30,2493.1234261457657,4.0094246720793857E-4,0.014133983027032533,40156.0,2488.1234261457657,1.9333336666300138E14
31,2493.1234261457657,4.0094246720793857E-4,0.0176674240624279,40156.0,2488.1234261457657,1.4790346974601272E14
