Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,7540.93368503977,1.325919905638532E-4,0.5987919420904205,529.0,7532.93368503977,5.854554440829495E14
1,7540.93368503977,1.325919905638532E-4,0.2902657828799898,529.0,7532.93368503977,2.7588265865277025E14
2,7540.93368503977,1.325919905638532E-4,0.08796605412787886,529.0,7532.93368503977,2.2954208435993353E14
3,7540.93368503977,1.325919905638532E-4,0.04313059668080318,529.0,7532.93368503977,2.2030316172897378E14
4,7409.191636605505,1.3494927648835878E-4,0.03005884076689077,399.0,7397.191636605505,8.673898096953723E13
5,3440.516080293546,2.9056961428310525E-4,0.03685049563429523,40192.0,3435.516080293546,1.1664824514496362E14
6,3440.516080293546,2.9056961428310525E-4,0.033454898598802664,40192.0,3435.516080293546,1.1007468129122252E14
7,3440.516080293546,2.9056961428310525E-4,0.028537200340502663,40192.0,3435.516080293546,1.3823064980012638E14
8,3440.516080293546,2.9056961428310525E-4,0.02436664268888723,40192.0,3435.516080293546,1.5333615034352856E14
9,3440.516080293546,2.9056961428310525E-4,0.021947905660207555,40192.0,3435.516080293546,1.1333334802668583E14
10,3440.516080293546,2.9056961428310525E-4,0.020338271417852896,40192.0,3435.516080293546,1.067392911266074E14
11,3440.516080293546,2.9056961428310525E-4,0.022907794805168368,40192.0,3435.516080293546,9.333345674710242E13
12,3440.516080293546,2.9056961428310525E-4,0.01729349164141078,40192.0,3435.516080293546,6.6742160657702055E13
13,3440.516080293546,2.9056961428310525E-4,0.020211521863991826,40192.0,3435.516080293546,2.1177990586779297E14
14,3195.515504712569,3.128406536823353E-4,0.017859459385547328,2811.0,3185.515504712569,1.0666704079397498E14
15,3195.515504712569,3.128406536823353E-4,0.018797602552185405,2811.0,3185.515504712569,1.6007409762685562E14
16,3195.515504712569,3.128406536823353E-4,0.019992811339077262,2811.0,3185.515504712569,2.333702802282898E14
17,3194.515504712569,3.129385535840009E-4,0.020131015564507353,2811.0,3185.515504712569,1.8666693287656762E14
18,3194.515504712569,3.129385535840009E-4,0.016631163630390206,2811.0,3185.515504712569,2.267034899659538E14
19,3194.515504712569,3.129385535840009E-4,0.01446850394152553,2811.0,3185.515504712569,2.0000002635373106E14
20,3194.515504712569,3.129385535840009E-4,0.012291978677243255,2811.0,3185.515504712569,1.3379163435128853E14
21,3194.515504712569,3.129385535840009E-4,0.014912494714271102,2811.0,3185.515504712569,2.335290969395603E14
22,3194.515504712569,3.129385535840009E-4,0.012727566642951039,2811.0,3185.515504712569,2.071420072932831E14
23,3189.8999928052376,3.1339120694937956E-4,0.011786633511799332,40206.0,3184.8999928052376,8.684079329735375E13
24,3189.8999928052376,3.1339120694937956E-4,0.014109326939379779,40206.0,3184.8999928052376,1.6666668140739788E14
25,3189.8999928052376,3.1339120694937956E-4,0.014998091001072604,40206.0,3184.8999928052376,2.0804266278128712E14
26,3189.8999928052376,3.1339120694937956E-4,0.01690741893911738,40206.0,3184.8999928052376,1.6666668452827175E14
27,3189.8999928052376,3.1339120694937956E-4,0.017114492600890003,40206.0,3184.8999928052376,2.8003804787913088E14
28,3189.8999928052376,3.1339120694937956E-4,0.01297388971932639,40206.0,3184.8999928052376,1.733333428576257E14
29,3189.8999928052376,3.1339120694937956E-4,0.014558584714601185,40206.0,3184.8999928052376,2.7351578321762953E14
30,3189.8999928052376,3.1339120694937956E-4,0.01826953819843922,40206.0,3184.8999928052376,2.8954797904646125E14
31,3189.8999928052376,3.1339120694937956E-4,0.018737289050012772,40206.0,3184.8999928052376,2.1344149216704966E14
32,3189.8999928052376,3.1339120694937956E-4,0.019472663568574,40206.0,3184.8999928052376,2.3600577658151038E14
33,3189.8999928052376,3.1339120694937956E-4,0.019375187260952772,40206.0,3184.8999928052376,2.3333335594526825E14
34,3189.8999928052376,3.1339120694937956E-4,0.021165258705384958,40206.0,3184.8999928052376,2.825714979909475E14
35,3189.8999928052376,3.1339120694937956E-4,0.01908344226460334,40206.0,3184.8999928052376,1.93369096518584E14
36,3189.8999928052376,3.1339120694937956E-4,0.01842031943181716,40206.0,3184.8999928052376,2.292859244294264E14
37,3189.8999928052376,3.1339120694937956E-4,0.018198748847149032,40206.0,3184.8999928052376,2.5333341613724353E14
38,3189.8999928052376,3.1339120694937956E-4,0.020128117288056756,40206.0,3184.8999928052376,3.414723687112869E14
39,3189.8999928052376,3.1339120694937956E-4,0.01684043117184034,40206.0,3184.8999928052376,3.204822215794522E14
40,3189.8999928052376,3.1339120694937956E-4,0.019707887469780923,40206.0,3184.8999928052376,3.2833293179577906E14
41,3189.8999928052376,3.1339120694937956E-4,0.017695056670276613,40206.0,3184.8999928052376,1.3969600912958272E14
42,3189.8999928052376,3.1339120694937956E-4,0.01806351924447882,40206.0,3184.8999928052376,2.001335519353163E14
43,3189.8999928052376,3.1339120694937956E-4,0.017779168258541117,40206.0,3184.8999928052376,1.7609303135687194E14
44,3189.8999928052376,3.1339120694937956E-4,0.020009343814431882,40206.0,3184.8999928052376,3.266666802053344E14
45,3189.8999928052376,3.1339120694937956E-4,0.01889702478601872,40206.0,3184.8999928052376,2.5337202123106438E14
46,3189.8999928052376,3.1339120694937956E-4,0.018091302684726144,40206.0,3184.8999928052376,2.134060267127539E14
47,3189.8999928052376,3.1339120694937956E-4,0.019128191147897003,40206.0,3184.8999928052376,2.879579756933899E14
48,3189.8999928052376,3.1339120694937956E-4,0.017872188098024575,40206.0,3184.8999928052376,2.334472545496541E14
