Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,40623.89759645755,2.4615446663604612E-5,0.4086785599045588,2716.0,40618.89759645755,5.6044238144106794E14
1,32213.828305516166,3.104160576354117E-5,0.07977040106923522,648.0,32205.828305516166,2.343404554236872E14
2,7196.569711683084,1.389357852799677E-4,0.11288274410183302,466.0,7188.569711683084,2.333333573472757E14
3,4142.323778227066,2.4135212537696038E-4,0.09207122992690109,38973.0,4137.323778227066,1.0007169459659234E14
4,4142.323778227066,2.4135212537696038E-4,0.07123001323800773,38973.0,4137.323778227066,1.4742716173147188E14
5,4142.323778227066,2.4135212537696038E-4,0.05604450895321809,38973.0,4137.323778227066,1.8674085968670784E14
6,4142.323778227066,2.4135212537696038E-4,0.02944528365860439,38973.0,4137.323778227066,1.2930895051948789E14
7,4142.323778227066,2.4135212537696038E-4,0.01964239958411026,38973.0,4137.323778227066,4.697615787417797E13
8,4142.323778227066,2.4135212537696038E-4,0.01983356403240383,38973.0,4137.323778227066,1.3344002226022672E14
9,4142.323778227066,2.4135212537696038E-4,0.019978894289441267,38973.0,4137.323778227066,1.6027990592700944E14
10,4142.323778227066,2.4135212537696038E-4,0.020411273218498446,38973.0,4137.323778227066,1.668181189882488E14
11,4142.323778227066,2.4135212537696038E-4,0.016218155758232947,38973.0,4137.323778227066,1.5639960210292775E14
12,4142.323778227066,2.4135212537696038E-4,0.020773332686924256,38973.0,4137.323778227066,2.4678990748408272E14
13,4142.323778227066,2.4135212537696038E-4,0.022513068909766534,38973.0,4137.323778227066,1.4000003109308931E14
14,4142.323778227066,2.4135212537696038E-4,0.021882629104286712,38973.0,4137.323778227066,3.466672175926568E14
15,4142.323778227066,2.4135212537696038E-4,0.017024712885986077,38973.0,4137.323778227066,1.5277909442953106E14
16,4142.323778227066,2.4135212537696038E-4,0.019435569028441353,38973.0,4137.323778227066,1.678892436823484E14
17,4142.323778227066,2.4135212537696038E-4,0.020432069201358226,38973.0,4137.323778227066,2.6003930719436497E14
18,4142.323778227066,2.4135212537696038E-4,0.019983060707515814,38973.0,4137.323778227066,3.20002187858256E14
19,3174.970185179885,3.148644167587992E-4,0.02536077755429358,39037.0,3169.970185179885,1.9393786467665262E14
20,3174.970185179885,3.148644167587992E-4,0.024435492073956327,39037.0,3169.970185179885,1.6918460851423338E14
21,3174.970185179885,3.148644167587992E-4,0.026104785076348974,39037.0,3169.970185179885,2.267823250559245E14
22,3174.970185179885,3.148644167587992E-4,0.02635462239823231,39037.0,3169.970185179885,1.8034549707603572E14
23,3174.970185179885,3.148644167587992E-4,0.025276700950783326,39037.0,3169.970185179885,1.5364147444804722E14
24,3174.970185179885,3.148644167587992E-4,0.025641165896169764,39037.0,3169.970185179885,2.6797534850556303E14
25,3174.970185179885,3.148644167587992E-4,0.026260499169248865,39037.0,3169.970185179885,1.666666820906127E14
26,3174.970185179885,3.148644167587992E-4,0.024456299666586804,39037.0,3169.970185179885,2.2666667483889688E14
