Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,23233.863506583602,4.303877230510305E-5,0.7242827285540585,923.0,23227.863506583602,5.628832299649005E14
1,10820.998525073746,9.240437407961904E-5,0.22995789193706756,41474.0,10819.998525073746,2.4004061064304266E14
2,10820.998525073746,9.240437407961904E-5,0.13158401222413685,41474.0,10819.998525073746,1.6029938280200744E14
3,10820.998525073746,9.240437407961904E-5,0.08039206409669615,41474.0,10819.998525073746,1.675829707667776E14
4,10820.998525073746,9.240437407961904E-5,0.06096256139493138,41474.0,10819.998525073746,2.667418611431299E14
5,10820.998525073746,9.240437407961904E-5,0.05136981180362562,41474.0,10819.998525073746,1.2909258384104461E14
6,10545.296318779698,9.482001735711794E-5,0.03867601974699452,344.0,10528.296318779698,1.4000060920537352E14
7,10545.296318779698,9.482001735711794E-5,0.032097322589247336,344.0,10528.296318779698,2.2666667991236978E14
8,10545.296318779698,9.482001735711794E-5,0.025693009815702838,344.0,10528.296318779698,1.7333355632981662E14
9,5261.016133597162,1.900412265206019E-4,0.041528134891349676,1627.0,5251.016133597162,2.2000001014298606E14
10,5261.016133597162,1.900412265206019E-4,0.03752689241436798,1627.0,5251.016133597162,1.8474376212085847E14
11,5261.016133597162,1.900412265206019E-4,0.03287376147388406,1627.0,5251.016133597162,8.0074812170378E13
12,5261.016133597162,1.900412265206019E-4,0.03520206266269968,1627.0,5251.016133597162,1.936774819910159E14
13,3514.709761652345,2.844375866596027E-4,0.03805186426006278,880.0,3504.709761652345,1.6000001653374716E14
14,3514.709761652345,2.844375866596027E-4,0.03772075359611969,880.0,3504.709761652345,1.0011250675935112E14
15,3514.709761652345,2.844375866596027E-4,0.044466038306389837,880.0,3504.709761652345,1.5480975902412812E14
16,3514.709761652345,2.844375866596027E-4,0.027530439757697665,880.0,3504.709761652345,1.5796089405553678E14
17,3514.709761652345,2.844375866596027E-4,0.025773002748917823,880.0,3504.709761652345,2.866666820517445E14
18,3151.361240238194,3.172225274297686E-4,0.017684180360935796,73.0,3118.361240238194,2.0019265366237312E13
19,3151.361240238194,3.172225274297686E-4,0.0147935845759263,73.0,3118.361240238194,5.337449125439545E13
20,3136.3121091449843,3.187441877666839E-4,0.012856660597217587,75.0,3103.3121091449843,2.4971722842774957E13
21,3136.3121091449843,3.187441877666839E-4,0.012569090365554397,75.0,3103.3121091449843,1.1333333992543078E14
22,3136.3121091449843,3.187441877666839E-4,0.012936226570375776,75.0,3103.3121091449843,1.1443065427474727E14
23,3057.1930837084255,3.269904720297713E-4,0.013196579366352055,470.0,3043.1930837084255,1.000380483989302E14
24,2923.533522049532,3.419348735312815E-4,0.013921546164954349,74.0,2890.533522049532,1.0000000629419752E14
25,2923.533522049532,3.419348735312815E-4,0.014334913858782845,74.0,2890.533522049532,1.4710367638901862E14
26,2923.533522049532,3.419348735312815E-4,0.013780450937732058,74.0,2890.533522049532,1.479619391596929E14
27,2634.7951921787812,3.793921481332499E-4,0.013167819406624186,417.0,2616.7951921787812,6.670561585965284E13
28,2634.7951921787812,3.793921481332499E-4,0.014388475652992143,417.0,2616.7951921787812,1.5366530471699028E14
29,2634.7951921787812,3.793921481332499E-4,0.015086724286180787,417.0,2616.7951921787812,6.000013006124706E13
30,2634.7951921787812,3.793921481332499E-4,0.016227637022871083,417.0,2616.7951921787812,1.2130084972942088E14
31,2634.7951921787812,3.793921481332499E-4,0.014360252797020428,417.0,2616.7951921787812,7.340720454904411E13
32,2634.7951921787812,3.793921481332499E-4,0.01261560142866076,417.0,2616.7951921787812,1.2003672192802402E14
33,2501.9381610187784,3.995304460869968E-4,0.015240384512186388,2858.0,2488.9381610187784,1.0000000584272752E14
34,2501.9381610187784,3.995304460869968E-4,0.014804641556170327,2858.0,2488.9381610187784,1.0000025134595288E14
35,2501.9381610187784,3.995304460869968E-4,0.011025355923752412,2858.0,2488.9381610187784,6.66666802437628E13
36,2501.9381610187784,3.995304460869968E-4,0.011561915517148942,2858.0,2488.9381610187784,7.357953624458395E13
37,2501.9381610187784,3.995304460869968E-4,0.013671235934584572,2858.0,2488.9381610187784,4.001323320175776E13
38,2501.9381610187784,3.995304460869968E-4,0.014679618991132038,2858.0,2488.9381610187784,8.667277796090945E13
39,2499.9382098278465,3.9984994274162237E-4,0.014283998861142068,2858.0,2488.9382098278465,1.0678070808926795E14
40,2498.9381610187784,4.0000989448174133E-4,0.014499936416236996,2858.0,2488.9381610187784,2.2004094732769856E14
41,2498.9381610187784,4.0000989448174133E-4,0.012893302688565512,2858.0,2488.9381610187784,1.0003803098816945E14
42,2493.1234261457657,4.0094246720793857E-4,0.011507491936942098,40156.0,2488.1234261457657,1.3349553500821566E14
43,2493.1234261457657,4.0094246720793857E-4,0.013251830819003867,40156.0,2488.1234261457657,2.0030491471620628E14
44,2493.1234261457657,4.0094246720793857E-4,0.01081228783346201,40156.0,2488.1234261457657,1.3333336038161333E14
45,2493.1234261457657,4.0094246720793857E-4,0.014382794912312124,40156.0,2488.1234261457657,1.68686886834896E14
46,2493.1234261457657,4.0094246720793857E-4,0.013427308667377088,40156.0,2488.1234261457657,2.2793640832781066E14
