Gen;Normalized Fitness
5;0.12252505219706171
10;0.02534361299949665
15;0.038874904111062376
20;0.056910143171318525
25;0.03116848053394317
30;0.0771218252039988
35;0.04174544552264973
40;0.10818761162417523
45;0.11497004458936007
50;0.05113036996395679
55;0.035587121779510414
60;0.050919489043174976
65;0.03962841440071703
70;0.0464520236344243
75;0.05060791997863929
80;0.08777319619484676
85;0.047314304881160306
90;0.07757751910676272
95;0.03621001885489338
100;0.03479151961884447
105;0.04023353724911317
110;0.05166982099374856
115;0.13124325956061955
120;0.138759596116652
125;0.0410635259960353
130;0.045312045659556995
135;0.06521603421459554
140;0.05220068632420139
145;0.04019193760902458
150;0.10938617718499666
155;0.03729921335180555
160;0.041360593299155285
165;0.023334466458605884
170;0.06892649064663887
175;0.03138137543702793
180;0.04687480580450388
185;0.035152735693786935
190;0.03510388696275291
195;0.08930357683461031
200;0.051071522020176466
205;0.05491263637736096
210;0.039290313527742524
215;0.09981848204393777
220;0.03904577652277103
225;0.034851848591234545
230;0.04600245472259686
235;0.08261680418182525
240;0.16526096113266453
245;0.05927799546402592
250;0.02453409076518653
255;0.02880809589525677
260;0.055602500263269496
265;0.0473578895867522
270;0.04801996047607889
275;0.055337916423493484
280;0.033812207186236745
285;0.03157180050206878
290;0.060504140126613995
295;0.07175001636886057
