Gen;Normalized Fitness
5;0.03321803305167571
10;0.061505665976253246
15;0.08365933312576206
20;0.046265241890165384
25;0.07213137078770256
30;0.05365942340638481
35;0.06261343622043479
40;0.08645477863326438
45;0.09257391071064933
50;0.11997977709430091
55;0.1377350020995648
60;0.056575408973017674
65;0.09630344998378136
70;0.08153176351415138
75;0.0832686379102012
80;0.17957442805748766
85;0.07747267207725869
90;0.08406936377500426
95;0.07407528119069043
100;0.08183156428114575
105;0.14158539582992088
110;0.20081308544401022
115;0.05938228110834222
120;0.06797931497838951
125;0.09654510752268552
130;0.09119949393730048
135;0.03778756515269369
140;0.08844995219346256
145;0.04922599465861107
150;0.07454527593712662
155;0.1125643059663072
160;0.07752169079629667
165;0.2560566690808245
170;0.1629050891975994
175;0.07063279329728912
180;0.10649164852339504
185;0.1647977508541028
190;0.07488063287406617
195;0.05611632236521425
200;0.060299986577360666
205;0.058170427852709705
210;0.19103124662565765
215;0.104116587957893
220;0.06809042662693036
225;0.0849311280250891
230;0.09924226190518268
235;0.05801476551942269
240;0.05560468658321728
245;0.06393738709045427
250;0.056173445245065914
255;0.08151615804146116
260;0.19724281848001562
265;0.053332018858031
270;0.052674082628003736
275;0.11196965736282595
280;0.05888939244463925
285;0.051967684199036066
290;0.1600784602383232
295;0.15006068605208217
