Gen;Normalized Fitness
5;0.14034285907597238
10;0.07971124349407553
15;0.1527350988234956
20;0.10301512516906143
25;0.0702368266919719
30;0.21409172589016892
35;0.07180428594436694
40;0.04837903024170463
45;0.09074399690016927
50;0.056889836155196646
55;0.07836671845663416
60;0.16081376094542973
65;0.05434321782833485
70;0.06777665742580039
75;0.11417450874445628
80;0.06333120620002687
85;0.05601689769371099
90;0.05591145815897284
95;0.05484115957437873
100;0.11042570105374613
105;0.07169626531579433
110;0.060814207110716424
115;0.05666180339950602
120;0.04945786828100867
125;0.08345372047815948
130;0.05104174776418586
135;0.06459809210570448
140;0.05087886701034085
145;0.0461299314479455
150;0.053404452128966995
155;0.047906692688536874
160;0.08586632654402655
165;0.05923802657610791
170;0.05147940468251781
175;0.1392391063006949
180;0.10460922297497234
185;0.06165240287116428
190;0.0394612040668685
195;0.06252642250502902
200;0.18612376417568882
205;0.042313012463422096
210;0.11082644274937067
215;0.05966220264958658
220;0.04937206531495022
225;0.061361987635073584
230;0.05981374028880824
235;0.0520629819289447
240;0.15386413141608088
245;0.05042183889235706
250;0.2014762328123786
255;0.10155278690770625
260;0.08292003495468464
265;0.06195739141093871
270;0.15009798963989798
275;0.06022279724020052
280;0.05344318634716107
285;0.0701340520598748
290;0.04970239018353968
295;0.15704564330969428
