Gen;Normalized Fitness
5;0.13448974506764397
10;0.0501546465814446
15;0.1726209266228086
20;0.09251372636884386
25;0.03879605044603888
30;0.05183869283874359
35;0.13038410331282835
40;0.10527218202688754
45;0.12390963702058498
50;0.49288529814569654
55;0.18619392730657472
60;0.17914016126612392
65;0.045425712475390234
70;0.19863506358419714
75;0.07889640181970466
80;0.10866093771227912
85;0.11194386507844876
90;0.07495871205694299
95;0.447041144686892
100;0.14315262637369475
105;0.1711847616324963
110;0.02775570122518704
115;0.15089494511674226
120;0.12627908566913804
125;0.11436047400380882
130;0.14127362850614197
135;0.04647313989299509
140;0.16121197616574237
145;0.16302900681259994
150;0.17688742526349455
155;0.2399784354163244
160;0.18666765067308694
165;0.2666499592288816
170;0.1520754463861291
175;0.32406677830071523
180;0.23225851724380045
185;0.15222787244823255
190;0.12243264611775727
195;0.1750328624726101
200;0.05510680356162605
205;0.16201855723537975
210;0.15855954024932256
215;0.24826202140361744
220;0.13402845300894817
225;0.13853666051799166
230;0.12128082611122998
235;0.2921676123406784
240;0.2575882340551668
245;0.13357244605929672
250;0.1201878981457447
255;0.12231375003163394
260;0.03563541420409041
265;0.2981704917085082
270;0.4373207279716835
275;0.09256534788872614
280;0.027321485129678174
285;0.1183634824636522
290;0.20050835995695346
295;0.11806563128304183
