Gen;Normalized Fitness
5;0.0743407610912736
10;0.12706038331028832
15;0.05499471773230652
20;0.07964824576862314
25;0.10951876419673631
30;0.07726849102075531
35;0.11751284060357653
40;0.06208789127368808
45;0.06055394387799902
50;0.06794273572304384
55;0.08019739311883273
60;0.09253627001202991
65;0.05961260880029459
70;0.12062444175402119
75;0.08061591592936462
80;0.16190249119738837
85;0.1504592495428812
90;0.15997790766807618
95;0.2065433406239401
100;0.061913435413402995
105;0.07772484527686561
110;0.16329254440446564
115;0.12141166010234077
120;0.06226689768779301
125;0.1059756029410052
130;0.09552707949307467
135;0.2086904309972768
140;0.09451870787065372
145;0.25323928348630653
150;0.07426319688262037
155;0.2775891439030588
160;0.1852741637811148
165;0.07439750889640581
170;0.08961848171802067
175;0.06266376350990384
180;0.04899871026439168
185;0.09547591793624258
190;0.09472880003458094
195;0.05709499509518317
200;0.1221522249938776
205;0.11997514745731357
210;0.06982314272337345
215;0.08323493366708702
220;0.21976237697782783
225;0.11720438377992828
230;0.22360674496819288
235;0.0741858555651374
240;0.12640802054960654
245;0.0614335660475583
250;0.06886284425570781
255;0.0935415387694889
260;0.06547483712411865
265;0.05786265435032136
270;0.057223065828035456
275;0.1538727640701379
280;0.09601391219019971
285;0.056840899767377474
290;0.06211567252628292
295;0.049560325117479334
