Gen;Normalized Fitness
5;0.1048350235761076
10;0.042285579007193645
15;0.03755797045896687
20;0.040764575055428576
25;0.040186567272484715
30;0.04380120081715699
35;0.04983936869204401
40;0.04763304252464816
45;0.0742237105473746
50;0.04620408781407442
55;0.032905010222920604
60;0.051389389674864505
65;0.08943941742748396
70;0.06547367789397604
75;0.042909800529871325
80;0.13087023150632926
85;0.04416894277056244
90;0.043979669938615434
95;0.04353520001557579
100;0.03146838286012308
105;0.0829235852113192
110;0.08070192622416261
115;0.04516605467078021
120;0.1527023017073661
125;0.05984995442898471
130;0.07168746435980435
135;0.029089972187130587
140;0.046957740292565046
145;0.07753344211184902
150;0.06862520036367843
155;0.09929896718506251
160;0.15971597421467618
165;0.08164256842674027
170;0.03168121748705721
175;0.05075441893531813
180;0.04928944793998316
185;0.11065213038263706
190;0.04463577974203328
195;0.05766677054506641
200;0.09986742469364471
205;0.046800213187332816
210;0.04228792901710223
215;0.05077654303611405
220;0.03384823391315092
225;0.053817807133015545
230;0.13466588015893224
235;0.15788363699721977
240;0.1948559276023045
245;0.05178889083615692
250;0.04958811626377348
255;0.049433283797647026
260;0.059261904479071544
265;0.03405673944144902
270;0.042204503702781435
275;0.04733862457924331
280;0.03643036938261672
285;0.04083912659410163
290;0.077129884126149
295;0.09735161276855103
