Gen;Normalized Fitness
5;0.06608046923327718
10;0.04755158634482954
15;0.07605774872589349
20;0.03898748115662567
25;0.07747233108898344
30;0.08332467577650454
35;0.05975319488562387
40;0.04028286805285084
45;0.07613042463852376
50;0.08391570166627593
55;0.0679029647780429
60;0.12657939076760624
65;0.06045872384957939
70;0.04891901961388398
75;0.06870144274124064
80;0.09525008387685986
85;0.0880521712248726
90;0.03385463494561543
95;0.05383898825072752
100;0.05057771734818018
105;0.0440510403474292
110;0.09737146874141489
115;0.061376870074508066
120;0.06603987133319285
125;0.1951582730293333
130;0.1705722894491958
135;0.07415378951433595
140;0.07192405759787188
145;0.03157758155654523
150;0.03638221903195058
155;0.1977052577259814
160;0.06168303856201573
165;0.2263171142408494
170;0.05438733916780502
175;0.05177121314416503
180;0.14277803512248313
185;0.1274540072442613
190;0.05564934548149861
195;0.07980091345968252
200;0.12100867207971312
205;0.08858911439828263
210;0.05579249923616004
215;0.03789487496532532
220;0.12924555224042664
225;0.1122771941339645
230;0.25221778450755755
235;0.052869241717796195
240;0.068450543324962
245;0.14528380501646676
250;0.06898955301322536
255;0.11155180890621659
260;0.10732655925705475
265;0.04939867927962532
270;0.07676199554827294
275;0.13557440121833417
280;0.08980603393225833
285;0.03325150609528102
290;0.11168712414477305
295;0.2018021484030159
