Gen;Normalized Fitness
5;0.07509434011981297
10;0.059236589417117326
15;0.17714908786093864
20;0.17108407374169898
25;0.10643594805833312
30;0.08598249784952491
35;0.25464779110113134
40;0.07051463445263692
45;0.1723291360185817
50;0.06609904512271855
55;0.07504687962809928
60;0.07115219571213324
65;0.10330102356288248
70;0.09458868801911074
75;0.09716689370493656
80;0.11228363636611632
85;0.04382625334210379
90;0.2309110886019706
95;0.10430718003254012
100;0.08708907106194054
105;0.13999175331950764
110;0.05531274779179415
115;0.11302108196029613
120;0.12420859822571712
125;0.17060665702546077
130;0.07046784557742312
135;0.04415180897839889
140;0.08868670116025452
145;0.08869477818666643
150;0.07552946475944725
155;0.04231806179791459
160;0.09985597701793769
165;0.07496791036527602
170;0.0653832915355373
175;0.06429818568525783
180;0.1293319392027943
185;0.10715267766353564
190;0.07482157832958862
195;0.038882100530766336
200;0.06911714251221773
205;0.13930527150451782
210;0.2874960379980993
215;0.0444826963313472
220;0.14267665509156946
225;0.046893201343982796
230;0.25720012824919014
235;0.14954558298887743
240;0.07125834670874381
245;0.09349392562052629
250;0.08917448489896623
255;0.09842434299286226
260;0.1098148415796707
265;0.2857257497464989
270;0.08039628086544949
275;0.11313104211118334
280;0.07722782597610053
285;0.059239852874991596
290;0.06822305753913326
295;0.21426925648386996
