Gen;Normalized Fitness
5;0.08221340738795373
10;0.05269628095758773
15;0.1380483676274343
20;0.14518164739173536
25;0.20605909911956966
30;0.24712500465387374
35;0.1577940911962804
40;0.06686766031193836
45;0.049833763593336355
50;0.056147187880712726
55;0.1768571747642326
60;0.08557457374505165
65;0.04364761738505831
70;0.16203277202678554
75;0.1478442115886323
80;0.09172089996552334
85;0.12698806814363073
90;0.05302739440701984
95;0.06465285560545123
100;0.16801747324012742
105;0.1303423261375541
110;0.09459577389602729
115;0.15925417841250483
120;0.11899771346730206
125;0.08286628452989472
130;0.13290811517198672
135;0.1990352886368844
140;0.10638680822286445
145;0.11914112153136301
150;0.14332913674047354
155;0.05856353163054479
160;0.10742358164960338
165;0.30516201503401713
170;0.1790011597264649
175;0.11843111713692217
180;0.19108474921684532
185;0.0327468872731807
190;0.15375897805668226
195;0.07220691684975913
200;0.042473223562294334
205;0.120413605153904
210;0.10407349286335951
215;0.0591881006897327
220;0.13620662814060322
225;0.09442393925501255
230;0.08771786925617307
235;0.14780559827368542
240;0.1335021581353319
245;0.0994616795241609
250;0.18278548495192742
255;0.16017306646321425
260;0.2406043759473082
265;0.1557301882252032
270;0.11694022138473006
275;0.15452805510150577
280;0.06094842541099277
285;0.07124324885412012
290;0.10558966339960991
295;0.10737386161447407
