Gen;Normalized Fitness
5;0.15369156581024726
10;0.14189742741980135
15;0.20143452837145776
20;0.1923326678834838
25;0.0910405263327897
30;0.0675749019797478
35;0.32846778423235634
40;0.09036981593581268
45;0.15378983495891146
50;0.08072797333002225
55;0.0718346043651723
60;0.08162288891646265
65;0.2338263624170985
70;0.14607596123087682
75;0.12580001086703677
80;0.06621004793840927
85;0.10797575417891117
90;0.16830591501816772
95;0.09036778666135191
100;0.08760039078739901
105;0.16176682975142573
110;0.23679680076366247
115;0.12489251468909918
120;0.1408772623293581
125;0.3013100385236162
130;0.030630063092652673
135;0.09269654195579201
140;0.2140043419465571
145;0.21680797117892606
150;0.09052022565266421
155;0.06010160520555074
160;0.18578851010392736
165;0.34766477419120617
170;0.180586082694795
175;0.09059586458089301
180;0.17433803492071648
185;0.08353587188714443
190;0.060622671604480684
195;0.2056229598331615
200;0.09587450177169107
205;0.2760655610785682
210;0.1149783919977195
215;0.15032646239937453
220;0.05463632760207581
225;0.20163016467187947
230;0.09804855580810522
235;0.1534332399320926
240;0.07440120548856981
245;0.18891723027517274
250;0.06298197125900885
255;0.07290185622196675
260;0.19822713828510388
265;0.13989899970418795
270;0.1309950810675026
275;0.2483737359277318
280;0.21879586625150013
285;0.14566912894176173
290;0.25894100631742994
295;0.13020973656942844
