Gen;Normalized Fitness
5;0.1719583446414649
10;0.052908418311937586
15;0.05710994379990571
20;0.03539815265908986
25;0.04868371114116282
30;0.03738252212226867
35;0.08859038103905309
40;0.08035547556250842
45;0.04108541228981893
50;0.05043329259113431
55;0.10676861508025552
60;0.07367902521965966
65;0.035213864065766605
70;0.10408753244326165
75;0.04777682947134576
80;0.08208754636590036
85;0.03279661665489412
90;0.03541663088645195
95;0.037133033977407914
100;0.1510009647080509
105;0.028336224619402543
110;0.03285005727462307
115;0.04833753074107284
120;0.072669291848871
125;0.09332425845898035
130;0.042988218497895685
135;0.04842237139716282
140;0.09879344254160136
145;0.050863173222602344
150;0.04923813336191445
155;0.05105782550921426
160;0.0507161779110663
165;0.1383839477390732
170;0.09610731103244383
175;0.11832828354000174
180;0.07637382407317918
185;0.034171450375845014
190;0.12654261147513987
195;0.1067025992940121
200;0.028228980017600946
205;0.03922963108223241
210;0.025844991253565333
215;0.09050201302323531
220;0.0475528837562109
225;0.10397633315332548
230;0.10233842663681039
235;0.07563238089814654
240;0.05179679244937948
245;0.0476558106373846
250;0.06484127878081963
255;0.05261465512400201
260;0.09163190718676113
265;0.09655428567492128
270;0.1323840928491222
275;0.09260668872015719
280;0.0491980263622248
285;0.09509693178238787
290;0.035908853572552864
295;0.014126133255577506
