Gen;Normalized Fitness
5;0.20254842592342415
10;0.14867686755054862
15;0.2722533554699622
20;0.36595898500664037
25;0.21265012290977445
30;0.10365556138740982
35;0.14194682365100905
40;0.1314387251057734
45;0.4152300594288314
50;0.22819823571109957
55;0.060708811564882066
60;0.14722984217893148
65;0.17090544936266958
70;0.17515891507380682
75;0.18438281387925792
80;0.1993597980780954
85;0.069331047833073
90;0.18052463704177377
95;0.5050876112832917
100;0.1404833696674839
105;0.06111935511296527
110;0.08338820648822756
115;0.21061883293144548
120;0.1502952745565234
125;0.23113908183640738
130;0.11423975626264368
135;0.12768175549792304
140;0.3194896632958678
145;0.26036954363233195
150;0.2008735296028939
155;0.18625435187090084
160;0.44795309887539686
165;0.15092814513046873
170;0.17981958245271604
175;0.0766412064157137
180;0.14876587549768908
185;0.2800833638292416
190;0.16092164851698493
195;0.19731353795182904
200;0.16736413047893606
205;0.13863979316211597
210;0.27946548206528155
215;0.38714889236695615
220;0.07603168804810824
225;0.5156287218869291
230;0.2543355667506169
235;0.06660409453084504
240;0.1870040140471124
245;0.09765837994459639
250;0.18524084205706667
255;0.09976558593186217
260;0.10587628022369854
265;0.20470255308741367
270;0.1093057790228258
275;0.14870376539949018
280;0.10772658776502016
285;0.2617121621336718
290;0.08975765177860172
295;0.05851748571632052
