Gen;Normalized Fitness
5;0.11330487492564524
10;0.4271166439760653
15;0.21782303343938123
20;0.14778423326106677
25;0.08401999132682679
30;0.30543444722185265
35;0.13989522314503533
40;0.2544439003823984
45;0.2393789060769512
50;0.1769795377624337
55;0.22801969428638488
60;0.16332275704122656
65;0.11095348541752544
70;0.07100731029420744
75;0.29411354074207985
80;0.1753657791655542
85;0.18684644635574704
90;0.09418795402883959
95;0.07174032733769901
100;0.1058015566159997
105;0.18048611467115902
110;0.13938615129501705
115;0.15122979015934832
120;0.16840549648819786
125;0.36656478765270145
130;0.09517283881147645
135;0.17237821775522774
140;0.1357736314801765
145;0.12264974384988944
150;0.21184132073209772
155;0.09191557008145977
160;0.16479103000027048
165;0.15636449255836307
170;0.19109256896180213
175;0.149867816976351
180;0.05623457554101355
185;0.20658731433711922
190;0.24754320527099954
195;0.09343936295978456
200;0.23549854840545525
205;0.22435182632197595
210;0.08657159049500285
215;0.3558222492058708
220;0.13639725973798572
225;0.10926060428092073
230;0.10776888091293728
235;0.12233348121776388
240;0.0656044914660808
245;0.2569300691592475
250;0.29327672471106914
255;0.13728973559431132
260;0.05311081012942446
265;0.1509600691092216
270;0.12459670080442749
275;0.18329387089592272
280;0.08566189876273382
285;0.2436712889167717
290;0.11244365627058941
295;0.21102650926631325
