Gen;Normalized Fitness
5;0.19502415709914148
10;0.051121470034893216
15;0.0743476403528792
20;0.1063757009335742
25;0.07569704548793604
30;0.09377009494633336
35;0.06826812503047654
40;0.09540608114499911
45;0.1020353904121029
50;0.06866040319074485
55;0.05158286152473855
60;0.13379315677187917
65;0.11750737785819536
70;0.20949978308466022
75;0.09040120256610387
80;0.09295443993782129
85;0.09228678888810506
90;0.08600387222166586
95;0.1012938465585107
100;0.07715909489596245
105;0.03943561552888423
110;0.1250533847067003
115;0.34818256425066213
120;0.09546639734769365
125;0.13771257234040574
130;0.05859964487273607
135;0.17050921544488912
140;0.039342119472316965
145;0.10833208963536346
150;0.08468469096262608
155;0.10820344369755251
160;0.12806881442236043
165;0.04874533051428025
170;0.1343031420945485
175;0.24074871951397114
180;0.09002266359732283
185;0.0619935550559942
190;0.07464733701423824
195;0.08245428399496402
200;0.05271751038097576
205;0.07777445724652142
210;0.09389795956993334
215;0.22502382300104573
220;0.0855158916157072
225;0.07007698258100042
230;0.06394686334613699
235;0.15795213035433386
240;0.09157345589909276
245;0.04296442566399899
250;0.10499699449892372
255;0.13346650876986133
260;0.06984547906752184
265;0.14010823911355996
270;0.04934993080505773
275;0.06747651647744494
280;0.15284775022983493
285;0.11467085163591399
290;0.07648892784674652
295;0.08549654252802298
