Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1.0120300420330077E7,9.881128619263839E-8,0.202074080680848,1302.0,1.0120295420330077E7,6.333454305640858E14
1,1.0120300420330077E7,9.881128619263839E-8,0.0625035339992129,1302.0,1.0120295420330077E7,3.0668656191363656E14
2,1.0120300420330077E7,9.881128619263839E-8,0.03816015634941388,1302.0,1.0120295420330077E7,2.133475330063043E14
3,1266718.6757352713,7.894406466999472E-7,0.12874572928894112,23891.0,1266713.6757352713,2.333639148770124E14
4,1266718.6757352713,7.894406466999472E-7,0.09225098316248898,23891.0,1266713.6757352713,2.933429332840834E14
5,1266718.6757352713,7.894406466999472E-7,0.07810894683129191,23891.0,1266713.6757352713,2.1334020202672906E14
6,1266718.6757352713,7.894406466999472E-7,0.06699506933697451,23891.0,1266713.6757352713,3.5334208606807775E14
7,1266718.6757352713,7.894406466999472E-7,0.0576955600052575,23891.0,1266713.6757352713,3.33335960672834E14
8,1266718.6757352713,7.894406466999472E-7,0.04446511045819424,23891.0,1266713.6757352713,1.8716810577202766E14
9,1266718.6757352713,7.894406466999472E-7,0.040594734012015216,23891.0,1266713.6757352713,2.866741926736766E14
10,1266718.6757352713,7.894406466999472E-7,0.033529977633532354,23891.0,1266713.6757352713,2.466760363616296E14
11,1266718.6757352713,7.894406466999472E-7,0.025870841902263388,23891.0,1266713.6757352713,2.666717751901631E14
12,1266718.6757352713,7.894406466999472E-7,0.02498191948087071,23891.0,1266713.6757352713,3.600050947416532E14
13,1266718.6757352713,7.894406466999472E-7,0.019521218007832433,23891.0,1266713.6757352713,2.212975584990584E14
14,1266718.6757352713,7.894406466999472E-7,0.01932450938870042,23891.0,1266713.6757352713,3.40014528485302E14
15,1266718.6757352713,7.894406466999472E-7,0.018495611576640977,23891.0,1266713.6757352713,3.2000820459587556E14
16,1266718.6757352713,7.894406466999472E-7,0.016556423435863693,23891.0,1266713.6757352713,2.6668748206278462E14
17,1266718.6757352713,7.894406466999472E-7,0.015894098621201624,23891.0,1266713.6757352713,2.0000820454505325E14
18,1266718.6757352713,7.894406466999472E-7,0.01872396370494399,23891.0,1266713.6757352713,3.5333964528620425E14
19,1266716.671562307,7.89441895735653E-7,0.019768277541698326,24443.0,1266711.671562307,2.666771309997348E14
20,1266716.671562307,7.89441895735653E-7,0.018475374504633307,24443.0,1266711.671562307,2.2034367329401794E14
21,1266716.671562307,7.89441895735653E-7,0.017152767337116608,24443.0,1266711.671562307,1.5333987303310225E14
22,1266716.671562307,7.89441895735653E-7,0.019654213741967384,24443.0,1266711.671562307,1.9433637971425316E14
23,1266716.671562307,7.89441895735653E-7,0.021346726108746248,24443.0,1266711.671562307,3.333412167095838E14
24,1266716.671562307,7.89441895735653E-7,0.01840094580303905,24443.0,1266711.671562307,3.133393291342272E14
25,1266716.671562307,7.89441895735653E-7,0.019342419533886997,24443.0,1266711.671562307,1.800159086597682E14
26,1266716.671562307,7.89441895735653E-7,0.017313025741464993,24443.0,1266711.671562307,2.533428072365923E14
27,1266716.671562307,7.89441895735653E-7,0.019124057020115694,24443.0,1266711.671562307,3.6418633648867675E14
28,1266716.671562307,7.89441895735653E-7,0.019447821836517575,24443.0,1266711.671562307,3.267837120828122E14
29,1266716.671562307,7.89441895735653E-7,0.020129825215690865,24443.0,1266711.671562307,3.4197490428408344E14
30,1266716.671562307,7.89441895735653E-7,0.01949353717374909,24443.0,1266711.671562307,3.210324162210042E14
31,1266716.671562307,7.89441895735653E-7,0.020423728372445393,24443.0,1266711.671562307,3.066731881357961E14
32,578288.1786787936,1.729238652337713E-6,0.04214297252593555,24557.0,578283.1786787936,2.00013723170306E14
33,578288.1786787936,1.729238652337713E-6,0.04178494047564973,24557.0,578283.1786787936,3.137135715254408E14
34,578288.1786787936,1.729238652337713E-6,0.036342196025867794,24557.0,578283.1786787936,3.666710285984604E14
35,578288.1786787936,1.729238652337713E-6,0.030458488513961757,24557.0,578283.1786787936,2.7333939811407812E14
36,578288.1786787936,1.729238652337713E-6,0.03183611442910443,24557.0,578283.1786787936,3.7690771349109106E14
37,578288.1786787936,1.729238652337713E-6,0.028274729879300027,24557.0,578283.1786787936,3.2036879899889906E14
38,578288.1786787936,1.729238652337713E-6,0.026996808156344868,24557.0,578283.1786787936,3.937037472505312E14
39,578288.1786787936,1.729238652337713E-6,0.024478768078950875,24557.0,578283.1786787936,3.266756560312083E14
40,578288.1786787936,1.729238652337713E-6,0.023229841625581813,24557.0,578283.1786787936,3.2667379746409325E14
41,578288.1786787936,1.729238652337713E-6,0.020974921625647035,24557.0,578283.1786787936,1.93340700262493E14
42,578288.1786787936,1.729238652337713E-6,0.022605618370729774,24557.0,578283.1786787936,2.8667519323315556E14
43,578288.1786787936,1.729238652337713E-6,0.019669851723316877,24557.0,578283.1786787936,1.7370661994691084E14
44,578288.1786787936,1.729238652337713E-6,0.019399677402487717,24557.0,578283.1786787936,2.0073820375579938E14
45,578288.1786787936,1.729238652337713E-6,0.0187180123651525,24557.0,578283.1786787936,2.475466273443699E14
46,578288.1786787936,1.729238652337713E-6,0.017727314871982064,24557.0,578283.1786787936,2.4001051038342303E14
47,578288.1786787936,1.729238652337713E-6,0.017447121640412944,24557.0,578283.1786787936,3.266730023229388E14
