Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,8.781361624337177E7,1.1387755468819168E-8,0.33325347754978096,11928.0,8.781361224337177E7,6.800129969107495E14
1,1.0121273730250377E7,9.880178402935836E-8,0.2875573749174148,27872.0,1.0121272730250377E7,3.466855745077958E14
2,1.0121273730250377E7,9.880178402935836E-8,0.09231545422068711,27872.0,1.0121272730250377E7,1.6002061247902184E14
3,1.0121273730250377E7,9.880178402935836E-8,0.06519942108553567,27872.0,1.0121272730250377E7,1.9334748749650378E14
4,1.0121273730250377E7,9.880178402935836E-8,0.059364854212483026,27872.0,1.0121272730250377E7,1.5561731229110997E14
5,9430622.97372264,1.0603752230885104E-7,0.04855355020030219,356.0,9430618.97372264,1.6742376614848647E14
6,9430622.97372264,1.0603752230885104E-7,0.03844685606350782,356.0,9430618.97372264,2.2667546899018153E14
7,9381962.665487446,1.0658749443665047E-7,0.027411830630868297,296.0,9381951.665487446,8.906811229869717E13
8,976347.2537701249,1.0242247027518562E-6,0.1531676115435296,15288.0,976342.2537701249,1.466716211564928E14
9,976347.2537701249,1.0242247027518562E-6,0.09941464117198293,15288.0,976342.2537701249,1.1369227681366977E14
10,976347.2537701249,1.0242247027518562E-6,0.0884173794289909,15288.0,976342.2537701249,1.0000647722906361E14
11,976347.2537701249,1.0242247027518562E-6,0.06220044751667402,15288.0,976342.2537701249,7.33377217968691E13
12,976347.2537701249,1.0242247027518562E-6,0.05938166265911434,15288.0,976342.2537701249,1.9333720231057575E14
13,976347.2537701249,1.0242247027518562E-6,0.05101291108474789,15288.0,976342.2537701249,6.017471146791381E13
14,976347.2537701249,1.0242247027518562E-6,0.03897562210732796,15288.0,976342.2537701249,1.333370357741264E14
15,976347.2537701249,1.0242247027518562E-6,0.032186163294976776,15288.0,976342.2537701249,9.414834146982803E13
16,976347.2537701249,1.0242247027518562E-6,0.0260944844160779,15288.0,976342.2537701249,2.2000469709134044E14
17,976347.2537701249,1.0242247027518562E-6,0.026926322863001995,15288.0,976342.2537701249,2.133417136569025E14
18,976347.2537701249,1.0242247027518562E-6,0.02419420867229856,15288.0,976342.2537701249,2.8667022394978475E14
19,976347.2537701249,1.0242247027518562E-6,0.01798766091091154,15288.0,976342.2537701249,2.338725731743767E14
20,976347.2537701249,1.0242247027518562E-6,0.01786147591447074,15288.0,976342.2537701249,1.4667061591197128E14
21,976347.2537701249,1.0242247027518562E-6,0.017885788086929474,15288.0,976342.2537701249,2.0195594568327172E14
22,976347.2537701249,1.0242247027518562E-6,0.017268523891900294,15288.0,976342.2537701249,2.873384405065347E14
23,976347.2537701249,1.0242247027518562E-6,0.01980481912769155,15288.0,976342.2537701249,2.866749367403475E14
24,976347.2537701249,1.0242247027518562E-6,0.014480190070129368,15288.0,976342.2537701249,2.4667229973440338E14
25,976347.2537701249,1.0242247027518562E-6,0.01410079025439732,15288.0,976342.2537701249,2.6667203057627338E14
26,976347.2537701249,1.0242247027518562E-6,0.016062505540996492,15288.0,976342.2537701249,2.6031486191656294E14
27,976347.2537701249,1.0242247027518562E-6,0.015107799473391912,15288.0,976342.2537701249,1.800110059783298E14
28,976347.2537701249,1.0242247027518562E-6,0.015622337825659574,15288.0,976342.2537701249,2.4000995237770697E14
29,976347.2537701249,1.0242247027518562E-6,0.017184699067157302,15288.0,976342.2537701249,2.73339543143897E14
30,976347.2537701249,1.0242247027518562E-6,0.019990410544511044,15288.0,976342.2537701249,1.735286284293361E14
31,976347.2537701249,1.0242247027518562E-6,0.020318882270995268,15288.0,976342.2537701249,2.133411590775548E14
32,976347.2537701249,1.0242247027518562E-6,0.01725920619073948,15288.0,976342.2537701249,2.9334154503786875E14
33,976347.2537701249,1.0242247027518562E-6,0.01814203558759786,15288.0,976342.2537701249,1.8667779519617138E14
34,976347.2537701249,1.0242247027518562E-6,0.017687483133489706,15288.0,976342.2537701249,1.4001587405059986E14
35,976347.2537701249,1.0242247027518562E-6,0.019256643884952886,15288.0,976342.2537701249,2.600085814017123E14
36,976347.2537701249,1.0242247027518562E-6,0.019867384957718538,15288.0,976342.2537701249,2.6682723132739712E14
37,976347.2537701249,1.0242247027518562E-6,0.019883927208161626,15288.0,976342.2537701249,2.0667639415224506E14
38,976347.2537701249,1.0242247027518562E-6,0.018897159822785687,15288.0,976342.2537701249,2.6667588086287956E14
39,976347.2537701249,1.0242247027518562E-6,0.02077684878753819,15288.0,976342.2537701249,2.466761039307167E14
40,976347.2537701249,1.0242247027518562E-6,0.018224419435369992,15288.0,976342.2537701249,1.4667737527839047E14
41,976347.2537701249,1.0242247027518562E-6,0.018394096666722162,15288.0,976342.2537701249,2.733390895912472E14
42,976347.2537701249,1.0242247027518562E-6,0.021519188864712213,15288.0,976342.2537701249,1.8674273542253806E14
43,976347.2537701249,1.0242247027518562E-6,0.02396514093548126,15288.0,976342.2537701249,3.00110347340072E14
44,578292.4110516257,1.7292259965084186E-6,0.03440457061626837,15356.0,578283.4110516257,2.2682145542456516E14
45,578292.4110516257,1.7292259965084186E-6,0.029122620684988044,15356.0,578283.4110516257,1.9334281329745344E14
46,578292.4110516257,1.7292259965084186E-6,0.031145520671840055,15356.0,578283.4110516257,2.53338758502517E14
47,578292.4110516257,1.7292259965084186E-6,0.0327015349775044,15356.0,578283.4110516257,1.666713531062361E14
48,578292.4110516257,1.7292259965084186E-6,0.03708708967997312,15356.0,578283.4110516257,2.4736043143051847E14
49,578292.4110516257,1.7292259965084186E-6,0.03713141714966023,15356.0,578283.4110516257,2.6667915758106716E14
50,578292.4110516257,1.7292259965084186E-6,0.036546254051469204,15356.0,578283.4110516257,1.7334361136092834E14
51,578287.6948584941,1.7292400990904684E-6,0.03574081191541667,15281.0,578278.6948584941,3.3506523862466E14
52,578287.6948584941,1.7292400990904684E-6,0.028623310354449604,15281.0,578278.6948584941,2.937396054261767E14
53,578287.6948584941,1.7292400990904684E-6,0.024430226774454517,15281.0,578278.6948584941,1.733416215641569E14
54,578287.6948584941,1.7292400990904684E-6,0.021127036799107195,15281.0,578278.6948584941,2.1334152414686078E14
55,578287.6948584941,1.7292400990904684E-6,0.02129167252429293,15281.0,578278.6948584941,2.6000609047085003E14
56,578287.6948584941,1.7292400990904684E-6,0.019383534745389844,15281.0,578278.6948584941,1.666768109001432E14
57,578287.6948584941,1.7292400990904684E-6,0.019809380263844833,15281.0,578278.6948584941,2.757045378773606E14
58,578287.6948584941,1.7292400990904684E-6,0.021454489712609,15281.0,578278.6948584941,1.8033708811631625E14
59,578287.6948584941,1.7292400990904684E-6,0.02144617961384301,15281.0,578278.6948584941,1.6678484584370972E14
60,578287.6948584941,1.7292400990904684E-6,0.022180537248702826,15281.0,578278.6948584941,2.066771915780279E14
61,578287.6948584941,1.7292400990904684E-6,0.021135312363929133,15281.0,578278.6948584941,1.8001599680605212E14
62,578287.6948584941,1.7292400990904684E-6,0.019257961140815957,15281.0,578278.6948584941,2.4000818155585222E14
