Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1202506.0077321958,8.31595985362195E-7,0.9003069937627889,14145.0,1202492.0077321958,6.20552998079677E14
1,1202506.0077321958,8.31595985362195E-7,0.40236448855902707,14145.0,1202492.0077321958,2.672730354379369E14
2,1202506.0077321958,8.31595985362195E-7,0.3340093661565838,14145.0,1202492.0077321958,1.80039110019682E14
3,1202506.0077321958,8.31595985362195E-7,0.12119785143028797,14145.0,1202492.0077321958,1.539235245371462E14
4,1202506.0077321958,8.31595985362195E-7,0.05090331392567635,14145.0,1202492.0077321958,2.3333914557756172E14
5,1202506.0077321958,8.31595985362195E-7,0.05698963810594314,14145.0,1202492.0077321958,2.8000931556953734E14
6,1202506.0077321958,8.31595985362195E-7,0.04740775267378827,14145.0,1202492.0077321958,1.6667518391088553E14
7,1202506.0077321958,8.31595985362195E-7,0.03442832343528174,14145.0,1202492.0077321958,1.666708724645145E14
8,862910.9347435067,1.1588668086937997E-6,0.03927172253765828,25126.0,862905.9347435067,1.701676728512399E14
9,862910.9347435067,1.1588668086937997E-6,0.03330980218908717,25126.0,862905.9347435067,2.783500841944767E14
10,862910.9347435067,1.1588668086937997E-6,0.023796541307108343,25126.0,862905.9347435067,3.1333613022457594E14
11,862910.9347435067,1.1588668086937997E-6,0.027279365969871617,25126.0,862905.9347435067,2.8667616017911506E14
12,862910.9347435067,1.1588668086937997E-6,0.02774892875131424,25126.0,862905.9347435067,2.4706582281054575E14
13,862910.9347435067,1.1588668086937997E-6,0.028116832373632755,25126.0,862905.9347435067,3.400064615961161E14
14,862910.9347435067,1.1588668086937997E-6,0.024966185832260887,25126.0,862905.9347435067,3.4014434473706825E14
15,862910.9347435067,1.1588668086937997E-6,0.02532801342818777,25126.0,862905.9347435067,2.8680633451007375E14
16,862910.9347435067,1.1588668086937997E-6,0.01978497593185358,25126.0,862905.9347435067,2.6000545046054612E14
17,862910.9347435067,1.1588668086937997E-6,0.018626347541295298,25126.0,862905.9347435067,2.266744510684391E14
18,862910.9347435067,1.1588668086937997E-6,0.018148802333778302,25126.0,862905.9347435067,3.0000530236855144E14
19,573413.8261254174,1.7439381655982503E-6,0.027509017265161438,185.0,573398.8261254174,2.1334326591983453E14
20,573413.8261254174,1.7439381655982503E-6,0.02410383153560012,185.0,573398.8261254174,2.2000636607235606E14
21,514247.2278843341,1.944586185768874E-6,0.024803419461668655,383.0,514230.2278843341,2.8963189101935194E14
22,514247.2278843341,1.944586185768874E-6,0.02045590078521861,383.0,514230.2278843341,2.2963288694942953E14
23,514247.2278843341,1.944586185768874E-6,0.017311415825743394,383.0,514230.2278843341,2.1333976095394078E14
24,514138.0155340473,1.9449992507595993E-6,0.01385485317730692,80.0,514116.0155340473,1.733444179462995E14
25,514138.0155340473,1.9449992507595993E-6,0.013286043094963156,80.0,514116.0155340473,2.4000470501599806E14
26,514135.0398386428,1.9450105079461876E-6,0.013580448680148922,76.0,514116.0398386428,1.6000701707988428E14
27,514135.0398386428,1.9450105079461876E-6,0.014148903392189802,76.0,514116.0398386428,3.4666972791343106E14
28,514050.141711187,1.945331736198802E-6,0.01183228237079483,805.0,514010.141711187,1.5334103198108228E14
29,514050.141711187,1.945331736198802E-6,0.010916831104504851,805.0,514010.141711187,1.4667270915176672E14
30,514043.7913492052,1.945355768269368E-6,0.010745270262848553,164.0,514001.7913492052,1.5333963058813597E14
31,513972.7129852491,1.9456247950733225E-6,0.01088413698022071,280.0,513934.7129852491,1.4000854625802506E14
32,513972.7129852491,1.9456247950733225E-6,0.009834339755058333,280.0,513934.7129852491,1.466717879703647E14
33,513972.7129852491,1.9456247950733225E-6,0.009659771754757011,280.0,513934.7129852491,1.333364159866752E14
34,513974.7345232071,1.945617142660745E-6,0.01054774328583311,174.0,513934.7345232071,1.8000163370688316E14
35,513879.6667188252,1.945977081381736E-6,0.009191753346502433,326.0,513861.6667188252,1.2000390582682802E14
36,513879.6667188252,1.945977081381736E-6,0.010003427170264612,326.0,513861.6667188252,1.401028471026346E14
37,513879.6667188252,1.945977081381736E-6,0.009073486681563587,326.0,513861.6667188252,1.0803736496162308E14
38,513769.0560927616,1.946396034842967E-6,0.01042600156872827,343.0,513724.0560927616,1.2733692577660136E14
39,510115.0975298197,1.96033805802716E-6,0.008675941248331535,229.0,510071.0975298197,7.333727128548269E13
40,510115.0975298197,1.96033805802716E-6,0.009761982715569974,229.0,510071.0975298197,1.0110192945701855E14
41,510115.0975298197,1.96033805802716E-6,0.009955431101598477,229.0,510071.0975298197,1.335639478964471E14
42,510115.0975298197,1.96033805802716E-6,0.008227949736258256,229.0,510071.0975298197,8.674359321856522E13
43,510115.0975298197,1.96033805802716E-6,0.008188541870679696,229.0,510071.0975298197,5.33406720800962E13
44,506096.5425074002,1.975903686561327E-6,0.009551173344105218,232.0,506051.5425074002,1.600455309641021E14
45,506096.5425074002,1.975903686561327E-6,0.010177608784050007,232.0,506051.5425074002,1.200038441271336E14
46,503143.339731977,1.9875012417563837E-6,0.01046090500117236,229.0,503097.339731977,9.33378310125172E13
47,503143.339731977,1.9875012417563837E-6,0.010148868145994779,229.0,503097.339731977,8.715723338093214E13
48,502147.5987326487,1.9914423788572887E-6,0.010513615978887425,229.0,502097.5987326487,1.9338133233413297E14
49,502147.5987326487,1.9914423788572887E-6,0.009786582916045726,229.0,502097.5987326487,9.33660743687142E13
50,502147.5987326487,1.9914423788572887E-6,0.010834945542118474,229.0,502097.5987326487,2.3333601342395603E14
51,499559.17975654535,2.001760829871064E-6,0.009772970277273335,233.0,499504.17975654535,6.00031680107993E13
52,468190.4688553409,2.1358783030473677E-6,0.011264564808064231,245.0,468147.4688553409,4.900429713341622E13
53,468190.4688553409,2.1358783030473677E-6,0.010404977983126576,245.0,468147.4688553409,1.201727076077666E14
54,468190.4688553409,2.1358783030473677E-6,0.011061441830362617,245.0,468147.4688553409,1.400033835143386E14
55,468190.4688553409,2.1358783030473677E-6,0.012714922204439257,245.0,468147.4688553409,6.0057452193898266E13
56,468190.4688553409,2.1358783030473677E-6,0.010018558390564283,245.0,468147.4688553409,6.890608719811749E13
57,468190.4688553409,2.1358783030473677E-6,0.01070611996170577,245.0,468147.4688553409,1.7348584747097266E14
58,468190.4688553409,2.1358783030473677E-6,0.009205778228429905,245.0,468147.4688553409,1.47022525765402E14
59,468190.4688553409,2.1358783030473677E-6,0.010882648922664502,245.0,468147.4688553409,1.3366532551618117E14
60,467290.8871745859,2.139990073541311E-6,0.010032514165523582,321.0,467222.8871745859,1.0000182021288345E14
61,466606.57517254725,2.143128515713036E-6,0.010032143733025045,1192.0,466534.57517254725,2.13334641221439E14
62,466606.57517254725,2.143128515713036E-6,0.010568120624888983,1192.0,466534.57517254725,1.40003740580756E14
63,466606.57517254725,2.143128515713036E-6,0.009677954082083495,1192.0,466534.57517254725,1.3408465146566714E14
64,466627.9920428928,2.143030152545857E-6,0.009515552552478686,264.0,466458.9920428928,1.5333654317685712E14
65,466627.9920428928,2.143030152545857E-6,0.009333900443379627,264.0,466458.9920428928,1.6847824537378272E14
66,466105.496425913,2.1454324444477007E-6,0.008341716339381315,307.0,465966.496425913,8.000360708359123E13
67,466011.6146697925,2.145864657995536E-6,0.009435649804120549,204.0,465823.6146697925,1.1333659318590808E14
68,466011.6146697925,2.145864657995536E-6,0.00880043176892127,204.0,465823.6146697925,6.670398556866651E13
69,465861.7343796823,2.1465550390750746E-6,0.010211694619799329,261.0,465689.7343796823,1.0667160743272614E14
70,465861.7343796823,2.1465550390750746E-6,0.009583602848601639,261.0,465689.7343796823,1.6000872348230338E14
71,465861.7343796823,2.1465550390750746E-6,0.00759915411928146,261.0,465689.7343796823,1.3338028271444727E13
72,465831.736479243,2.1466932692579433E-6,0.009561453895884349,276.0,465689.736479243,5.333527645034781E13
73,465801.6765725557,2.1468318030247196E-6,0.007588905381750481,249.0,465689.6765725557,8.07424086173767E13
74,465583.13749580446,2.1478394976654706E-6,0.008371952612097592,248.0,465429.13749580446,8.250214172983531E13
75,465583.13749580446,2.1478394976654706E-6,0.008292003690044854,248.0,465429.13749580446,7.458803889055406E13
76,462762.518476406,2.160930929240882E-6,0.008417426122827925,852.0,462672.518476406,1.1395933041414805E14
77,462754.1391186042,2.160970058386969E-6,0.009580934789819855,853.0,462673.1391186042,8.000613180460625E13
78,462754.1391186042,2.160970058386969E-6,0.009868718937717885,853.0,462673.1391186042,6.00074250484929E13
79,462754.1391186042,2.160970058386969E-6,0.008610908578509161,853.0,462673.1391186042,1.0715129317400205E14
80,462749.98353597487,2.160989464266063E-6,0.008987657464373338,854.0,462670.98353597487,1.400009023952866E14
81,462749.98353597487,2.160989464266063E-6,0.009065099586808064,854.0,462670.98353597487,1.8058989274879684E14
82,462747.98088880425,2.1609988164194224E-6,0.008703447302280442,854.0,462670.98088880425,5.333609074105393E13
83,462747.98088880425,2.1609988164194224E-6,0.008280167952217308,854.0,462670.98088880425,4.666731852409593E13
84,462493.0649048821,2.162189908762749E-6,0.008943680741205521,853.0,462402.0649048821,1.0666979847413397E14
85,462493.0649048821,2.162189908762749E-6,0.00845899088477756,853.0,462402.0649048821,8.666734527807139E13
86,462458.7087947977,2.162350537749699E-6,0.009362245239154821,849.0,462348.7087947977,1.5333515254391234E14
87,462458.7087947977,2.162350537749699E-6,0.011172676014752884,849.0,462348.7087947977,1.2668858912653936E14
88,462458.7087947977,2.162350537749699E-6,0.009486892203244626,849.0,462348.7087947977,1.1394078446653292E14
89,462458.7087947977,2.162350537749699E-6,0.01077573172363494,849.0,462348.7087947977,7.711335017757084E13
90,462458.7087947977,2.162350537749699E-6,0.010799499425131046,849.0,462348.7087947977,1.3333749042513977E14
91,462458.7087947977,2.162350537749699E-6,0.009330777677964783,849.0,462348.7087947977,1.2667061874426053E14
92,462458.7087947977,2.162350537749699E-6,0.009504859841729364,849.0,462348.7087947977,1.2318239179356939E14
93,462458.7087947977,2.162350537749699E-6,0.009350296093644218,849.0,462348.7087947977,1.0035426388212681E14
94,462447.07792249054,2.1624049222832035E-6,0.009918520246132673,850.0,462346.07792249054,1.866694243419334E14
95,462447.07792249054,2.1624049222832035E-6,0.009882987678349758,850.0,462346.07792249054,1.2000067838600722E14
96,462148.7737399937,2.163800691510458E-6,0.010726997196569535,851.0,462069.7737399937,1.6669212857644747E14
97,462148.7737399937,2.163800691510458E-6,0.008982368245055513,851.0,462069.7737399937,4.666922611023411E13
98,462148.7737399937,2.163800691510458E-6,0.011082098379263416,851.0,462069.7737399937,1.93337956376341E14
99,462148.7737399937,2.163800691510458E-6,0.011864543493881368,851.0,462069.7737399937,8.000533614233277E13
100,462148.7737399937,2.163800691510458E-6,0.010937341230746331,851.0,462069.7737399937,9.334441756526527E13
