Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1069483.755957045,9.350296901662096E-7,0.9150194353933425,100.0,1069475.755957045,6.200146975703126E14
1,1031970.1739153896,9.690193149542268E-7,0.18625419566961646,2068.0,1031940.1739153896,3.5335300116977806E14
2,1031957.1739153896,9.69031522087629E-7,0.06841413905311054,2068.0,1031940.1739153896,2.0001952868888753E14
3,1031957.1739153896,9.69031522087629E-7,0.07042855033214807,2068.0,1031940.1739153896,1.5372749036716125E14
4,1031957.1739153896,9.69031522087629E-7,0.046195811780486984,2068.0,1031940.1739153896,3.000108127908503E14
5,1031923.7483452047,9.690629104531127E-7,0.03301371225285559,25070.0,1031910.7483452047,1.9334578883238394E14
6,1031888.3183270204,9.690961833205893E-7,0.016068727691740257,2061.0,1031851.3183270204,1.4667513577024756E14
7,1031888.3183270204,9.690961833205893E-7,0.01064833361906502,2061.0,1031851.3183270204,1.3333766065490498E14
8,1031888.3183270204,9.690961833205893E-7,0.01136303101003526,2061.0,1031851.3183270204,1.7349139676355084E14
9,1031888.3183270204,9.690961833205893E-7,0.011883778839014765,2061.0,1031851.3183270204,1.4000889492950823E14
10,1031863.0964016508,9.691198710055245E-7,0.011298153773257215,2064.0,1031829.0964016508,1.0018167339118627E14
11,1031863.0964016508,9.691198710055245E-7,0.011400577334592108,2064.0,1031829.0964016508,1.533443072098715E14
12,1031863.0964016508,9.691198710055245E-7,0.011907621535494727,2064.0,1031829.0964016508,2.4667430402180544E14
13,1031863.0964016508,9.691198710055245E-7,0.009599730526671816,2064.0,1031829.0964016508,1.2667179400858384E14
14,1031863.0964016508,9.691198710055245E-7,0.009987207482604102,2064.0,1031829.0964016508,1.5333906086552847E14
15,1031863.0964016508,9.691198710055245E-7,0.008569918227468184,2064.0,1031829.0964016508,1.3333914452539169E14
16,1031863.0964016508,9.691198710055245E-7,0.00962582028001475,2064.0,1031829.0964016508,1.1334314183330839E14
17,1031863.0964016508,9.691198710055245E-7,0.011864332592235514,2064.0,1031829.0964016508,2.066758650815541E14
18,1016498.6216395653,9.837681969689746E-7,0.009310700101163999,107.0,1016472.6216395653,1.5333707295034847E14
19,1009402.0062883857,9.906845866023712E-7,0.008543348339616227,107.0,1009358.0062883857,1.2000287792834897E14
20,1009391.9420017954,9.906944643548155E-7,0.010305616788871933,108.0,1009347.9420017954,8.000860188089305E13
21,1009391.9420017954,9.906944643548155E-7,0.01049941926755815,108.0,1009347.9420017954,1.600024102822672E14
22,1009391.9420017954,9.906944643548155E-7,0.009593281568738893,108.0,1009347.9420017954,1.0000470487816631E14
23,1009391.9420017954,9.906944643548155E-7,0.009306616424253353,108.0,1009347.9420017954,1.1333812482039488E14
24,1005809.2161039225,9.94223347495486E-7,0.008659599408737175,115.0,1005786.2161039225,1.000033371749169E14
25,1005809.2161039225,9.94223347495486E-7,0.009015916667210263,115.0,1005786.2161039225,1.9333562343308625E14
26,1005809.2161039225,9.94223347495486E-7,0.008202948680901228,115.0,1005786.2161039225,2.000539329587393E13
27,1005809.2161039225,9.94223347495486E-7,0.008087509897780102,115.0,1005786.2161039225,1.0683588202466227E14
28,1005809.2161039225,9.94223347495486E-7,0.011480067087432039,115.0,1005786.2161039225,2.5465347638769253E14
29,1003025.2087932895,9.969829215161483E-7,0.00845203899807458,102.0,1003003.2087932895,7.333736826588511E13
30,1003025.2087932895,9.969829215161483E-7,0.008639927427577975,102.0,1003003.2087932895,9.333610469323214E13
31,1003025.2087932895,9.969829215161483E-7,0.0100764149288663,102.0,1003003.2087932895,7.333970660872984E13
32,1003025.2087932895,9.969829215161483E-7,0.009004609283548055,102.0,1003003.2087932895,1.266721357494712E14
33,1003025.2087932895,9.969829215161483E-7,0.011131224016314242,102.0,1003003.2087932895,1.2001524060736378E14
