Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1.0504883226689603E7,9.519381446006942E-8,0.7881195802716425,717.0,1.0504839226689603E7,5.6205976028005706E14
1,1.0504883226689603E7,9.519381446006942E-8,0.29971281098718594,717.0,1.0504839226689603E7,2.873084703065365E14
2,578288.4110516257,1.7292379574813394E-6,0.46451131851373284,15356.0,578283.4110516257,1.735457344998987E14
3,578288.4110516257,1.7292379574813394E-6,0.21416406833781398,15356.0,578283.4110516257,1.4000541341983589E14
4,578288.4110516257,1.7292379574813394E-6,0.19126072925985665,15356.0,578283.4110516257,1.6667568000479784E14
5,578288.4110516257,1.7292379574813394E-6,0.13349090974507777,15356.0,578283.4110516257,1.9334267622173662E14
6,578288.4110516257,1.7292379574813394E-6,0.06789139117083182,15356.0,578283.4110516257,1.2667196004593464E14
7,578288.4110516257,1.7292379574813394E-6,0.039489456204604784,15356.0,578283.4110516257,1.6000780375908922E14
8,578288.4110516257,1.7292379574813394E-6,0.03227291543869817,15356.0,578283.4110516257,2.266787599052068E14
9,578288.4110516257,1.7292379574813394E-6,0.026659808547907147,15356.0,578283.4110516257,2.06675485759428E14
10,572837.490011899,1.7456927518596524E-6,0.02100207908621862,10182.0,572827.490011899,1.7334087558894278E14
11,572837.490011899,1.7456927518596524E-6,0.019058067560832937,10182.0,572827.490011899,2.200105920462311E14
12,572837.490011899,1.7456927518596524E-6,0.016541093548265762,10182.0,572827.490011899,2.6747789759493034E14
13,572837.490011899,1.7456927518596524E-6,0.01589567994822085,10182.0,572827.490011899,2.004126858186503E14
14,572837.490011899,1.7456927518596524E-6,0.014250234167428552,10182.0,572827.490011899,2.866710106589197E14
15,572837.490011899,1.7456927518596524E-6,0.015366288958148908,10182.0,572827.490011899,2.5334026226251488E14
16,572837.490011899,1.7456927518596524E-6,0.014017862073087637,10182.0,572827.490011899,1.7333795841012703E14
17,570809.0477124011,1.7518962814471047E-6,0.013174618342561579,9314.0,570790.0477124011,2.466711992928656E14
18,570809.0477124011,1.7518962814471047E-6,0.013407532823243237,9314.0,570790.0477124011,9.334248165008225E13
19,570809.0477124011,1.7518962814471047E-6,0.015507523024025475,9314.0,570790.0477124011,1.800068293390099E14
20,569856.8706554247,1.7548235296809103E-6,0.014087801553624463,9459.0,569841.8706554247,1.9334163336997872E14
21,569856.8706554247,1.7548235296809103E-6,0.014312704763313507,9459.0,569841.8706554247,2.4001184322018416E14
22,569856.8706554247,1.7548235296809103E-6,0.016347079439325812,9459.0,569841.8706554247,3.066747348001983E14
23,569856.8706554247,1.7548235296809103E-6,0.016311831187143137,9459.0,569841.8706554247,1.933421146895854E14
24,569856.8706554247,1.7548235296809103E-6,0.0161363478360133,9459.0,569841.8706554247,2.8000684466677706E14
25,569856.8706554247,1.7548235296809103E-6,0.014548962508989934,9459.0,569841.8706554247,1.266812112698566E14
26,569856.8706554247,1.7548235296809103E-6,0.013365724749277635,9459.0,569841.8706554247,1.6000998987665288E14
27,569856.8706554247,1.7548235296809103E-6,0.011825659469521155,9459.0,569841.8706554247,1.933390537676284E14
28,569856.8706554247,1.7548235296809103E-6,0.014352206546866322,9459.0,569841.8706554247,2.9333924503517594E14
29,569856.8706554247,1.7548235296809103E-6,0.012282918694991074,9459.0,569841.8706554247,2.3333879461310978E14
30,569856.8706554247,1.7548235296809103E-6,0.01191391577624987,9459.0,569841.8706554247,2.266729380717764E14
31,569856.8706554247,1.7548235296809103E-6,0.012388608105746173,9459.0,569841.8706554247,1.3334186773562031E14
32,569856.8706554247,1.7548235296809103E-6,0.013341317131080468,9459.0,569841.8706554247,3.067136687172995E14
33,569794.8706356146,1.7550144736649058E-6,0.01237122573283432,9436.0,569777.8706356146,1.4000610015418392E14
34,569856.8706554247,1.7548235296809103E-6,0.012680845982338446,9459.0,569841.8706554247,1.9333932023507978E14
35,569856.8706554247,1.7548235296809103E-6,0.01300031144814352,9459.0,569841.8706554247,1.800181341720792E14
36,569856.8706554247,1.7548235296809103E-6,0.011808891450001281,9459.0,569841.8706554247,1.9333898820359838E14
37,569467.5739642697,1.7560231516177454E-6,0.011253307496628085,9458.0,569438.5739642697,2.5333685818101662E14
38,569467.5739642697,1.7560231516177454E-6,0.013255924938459,9458.0,569438.5739642697,2.533396065095961E14
39,569467.5739642697,1.7560231516177454E-6,0.011173597168312087,9458.0,569438.5739642697,1.800069504797228E14
40,569466.9491201969,1.756025078399858E-6,0.010260717526826666,9402.0,569435.9491201969,1.6000914570696638E14
41,569466.9491201969,1.756025078399858E-6,0.012859120082042175,9402.0,569435.9491201969,3.3333685333741506E14
42,569466.9491201969,1.756025078399858E-6,0.011538729223003823,9402.0,569435.9491201969,1.7333833376971222E14
43,569063.9254211885,1.7572687321395861E-6,0.010345542001795261,9444.0,569032.9254211885,2.1333557814954478E14
44,569063.9254211885,1.7572687321395861E-6,0.009381568998062187,9444.0,569032.9254211885,1.60003637008063E14
45,569063.9254211885,1.7572687321395861E-6,0.009668461249992695,9444.0,569032.9254211885,1.9405518177129003E14
46,569063.9254211885,1.7572687321395861E-6,0.009553675705792854,9444.0,569032.9254211885,1.3333491384046525E14
47,569063.9254211885,1.7572687321395861E-6,0.01066215669908616,9444.0,569032.9254211885,2.5333527613540938E14
48,569063.9254211885,1.7572687321395861E-6,0.010467273387377091,9444.0,569032.9254211885,1.800049052140518E14
49,569063.9254211885,1.7572687321395861E-6,0.011085138926179149,9444.0,569032.9254211885,1.4667283820237262E14
50,569038.4417057448,1.7573474292087973E-6,0.009813881012783663,9382.0,569019.4417057448,1.0406349179840345E14
51,568960.2360193506,1.7575889826806928E-6,0.010689726799137766,9406.0,568926.2360193506,2.010686446405199E14
52,568527.4144336726,1.7589270379671851E-6,0.009392794015652722,9386.0,568503.4144336726,1.6714639243849197E14
53,568527.4144336726,1.7589270379671851E-6,0.008364533833828493,9386.0,568503.4144336726,1.0666713520618125E14
54,568527.4144336726,1.7589270379671851E-6,0.00870784390886906,9386.0,568503.4144336726,1.1333531665514133E14
