Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,9398382.273170047,1.0640127891514505E-7,0.21786748994997998,261.0,9398378.273170047,5.866812234052566E14
1,1039306.9346334132,9.621787409452638E-7,0.3418688463702435,25049.0,1039301.9346334132,2.600175218845908E14
2,1039306.9346334132,9.621787409452638E-7,0.24382470626067057,25049.0,1039301.9346334132,1.2011836094390344E14
3,1039306.9346334132,9.621787409452638E-7,0.14546157203381097,25049.0,1039301.9346334132,2.0160195158409378E14
4,1039306.9346334132,9.621787409452638E-7,0.10922245283488008,25049.0,1039301.9346334132,3.0704521654650875E14
5,1039306.9346334132,9.621787409452638E-7,0.05866129287632583,25049.0,1039301.9346334132,2.0038415359816828E14
6,1039306.9346334132,9.621787409452638E-7,0.05367380086421773,25049.0,1039301.9346334132,2.7333859543043825E14
7,1039306.9346334132,9.621787409452638E-7,0.040940535521233154,25049.0,1039301.9346334132,1.1393780385045411E14
8,1039306.9346334132,9.621787409452638E-7,0.030533733535187416,25049.0,1039301.9346334132,2.735302300138528E14
9,1039306.9346334132,9.621787409452638E-7,0.022537640691182775,25049.0,1039301.9346334132,1.9353403127385228E14
10,934863.2152233205,1.0696740593083028E-6,0.021355257333032424,149.0,934848.2152233205,2.1334028376475972E14
11,934863.2152233205,1.0696740593083028E-6,0.017710546802625807,149.0,934848.2152233205,2.8000455535345947E14
12,934863.2152233205,1.0696740593083028E-6,0.01959150735164116,149.0,934848.2152233205,2.400169238980988E14
13,876779.6375835892,1.1405361354192354E-6,0.017123684270632617,145.0,876763.6375835892,2.2000619852808472E14
14,876779.6375835892,1.1405361354192354E-6,0.01768547002579293,145.0,876763.6375835892,2.6017004945874006E14
15,876779.6375835892,1.1405361354192354E-6,0.017760175047645394,145.0,876763.6375835892,2.0001021634354203E14
16,876779.6375835892,1.1405361354192354E-6,0.01608371983961043,145.0,876763.6375835892,1.4000963606413E14
17,876701.6019624339,1.1406376549602727E-6,0.011757737038307101,117.0,876666.6019624339,1.558718909909687E14
18,876701.6019624339,1.1406376549602727E-6,0.011330252841556549,117.0,876666.6019624339,1.733380046409166E14
19,876701.6019624339,1.1406376549602727E-6,0.011760896637918442,117.0,876666.6019624339,1.8000576586124772E14
20,862752.9715032438,1.1590789877879341E-6,0.010911635689129492,177.0,862708.9715032438,1.0000511387277477E14
21,862752.9715032438,1.1590789877879341E-6,0.011883728679759065,177.0,862708.9715032438,2.4811784360669116E14
22,862750.5971953932,1.159082177594072E-6,0.011113155147056016,160.0,862711.5971953932,8.136837351898205E13
23,862749.9715032438,1.1590830181942487E-6,0.011881905022868346,177.0,862708.9715032438,1.466736884675779E14
24,862749.9715032438,1.1590830181942487E-6,0.012283366677470622,177.0,862708.9715032438,1.8507703729798125E14
25,862271.7956447317,1.1597257910152296E-6,0.010300383580367018,96.0,862208.7956447317,1.9333751097959884E14
26,862271.7956447317,1.1597257910152296E-6,0.01484358448422899,96.0,862208.7956447317,3.0000255453694894E14
