Gen,Raw Fitness,Adjusted Fitness,Normalized Fitness,Hits ratio,Best MSE,Average MSE
6,150,0.75
0,1.0121278730250377E7,9.880173522041983E-8,0.5436825573764804,27872.0,1.0121272730250377E7,6.210148312885311E14
1,9769296.757409682,1.0236150282567996E-7,0.13140821659142524,10633.0,9769273.757409682,2.870682306627399E14
2,9750441.045602532,1.025594527225565E-7,0.03939579465138806,11000.0,9750400.045602532,1.200150101441652E14
3,9750441.045602532,1.025594527225565E-7,0.01951983906649093,11000.0,9750400.045602532,1.270389543052844E14
4,9750441.045602532,1.025594527225565E-7,0.01203907303079589,11000.0,9750400.045602532,1.2667195501963456E14
5,9750431.041871758,1.0255955794631981E-7,0.010234308422925808,11589.0,9750402.041871758,2.8000096916335978E14
6,9414573.745737368,1.0621828675296986E-7,0.007904661982175615,318.0,9414569.745737368,1.0000066026396162E14
7,9414573.745737368,1.0621828675296986E-7,0.010278241797311058,318.0,9414569.745737368,1.733396476991162E14
8,9414573.745737368,1.0621828675296986E-7,0.009246869810746251,318.0,9414569.745737368,1.1334191771837544E14
9,9414573.745737368,1.0621828675296986E-7,0.009188495183924483,318.0,9414569.745737368,1.8666846307016844E14
10,9414573.745737368,1.0621828675296986E-7,0.008960565460979135,318.0,9414569.745737368,1.53335856534754E14
11,4996815.051952822,2.0012743907376512E-7,0.01488750854211544,21525.0,4996681.051952822,1.0000090773212119E14
12,4996815.051952822,2.0012743907376512E-7,0.014998222968756086,21525.0,4996681.051952822,1.2666801500512184E14
13,4996815.051952822,2.0012743907376512E-7,0.01523456830116285,21525.0,4996681.051952822,6.014567075382592E13
14,4996815.051952822,2.0012743907376512E-7,0.016707391032609435,21525.0,4996681.051952822,1.3333669287559702E14
15,4996815.051952822,2.0012743907376512E-7,0.016589426817977163,21525.0,4996681.051952822,1.3333644328167248E14
16,4996815.051952822,2.0012743907376512E-7,0.02018418849452449,21525.0,4996681.051952822,1.4667351310903675E14
17,4996815.051952822,2.0012743907376512E-7,0.019239710811465596,21525.0,4996681.051952822,1.6000574512794994E14
18,4996815.051952822,2.0012743907376512E-7,0.02154881587276032,21525.0,4996681.051952822,1.733430607266584E14
19,4996815.051952822,2.0012743907376512E-7,0.024210953226083153,21525.0,4996681.051952822,2.3333937401481175E14
20,4996815.051952822,2.0012743907376512E-7,0.01939914187405486,21525.0,4996681.051952822,1.800041156044839E14
21,4996815.051952822,2.0012743907376512E-7,0.017356045629782227,21525.0,4996681.051952822,8.667449269081352E13
22,4996815.051952822,2.0012743907376512E-7,0.015246932173888946,21525.0,4996681.051952822,8.702522041289105E13
23,4893913.291421731,2.0433541342414682E-7,0.012858019155211401,21542.0,4893781.291421731,1.0000383368254539E14
24,4893908.719850647,2.0433560430095512E-7,0.012076530568001604,21399.0,4893782.719850647,1.600055989719259E14
25,4310093.026732539,2.3201349989064973E-7,0.009708010566610789,21514.0,4309756.026732539,6.667217864670098E13
26,4310093.026732539,2.3201349989064973E-7,0.009192752382356473,21514.0,4309756.026732539,8.000128219367278E13
27,4165145.999761336,2.4008756475036783E-7,0.008792052835194984,21517.0,4164828.999761336,1.0000092285932605E14
28,3884403.0495526157,2.57439748090875E-7,0.0086143569562431,21507.0,3884175.0495526157,3.3532025943163293E13
29,3884403.0495526157,2.57439748090875E-7,0.008835295587530167,21507.0,3884175.0495526157,4.000235998697262E13
30,3884403.0495526157,2.57439748090875E-7,0.009457812179530333,21507.0,3884175.0495526157,9.333610566244127E13
31,3849886.601704794,2.5974784291291606E-7,0.00873562521291011,21511.0,3849644.601704794,1.0666782261288958E14
32,3849886.601704794,2.5974784291291606E-7,0.008910759788446939,21511.0,3849644.601704794,1.2666932165722578E14
33,3844892.340575075,2.6008523811233513E-7,0.00789672091958777,21520.0,3844631.340575075,4.666733023649963E13
34,3844892.340575075,2.6008523811233513E-7,0.009799973384120269,21520.0,3844631.340575075,6.000624789775692E13
35,2248246.793330455,4.447908290921278E-7,0.013269071210793737,22031.0,2248241.793330455,3.3334262480029832E13
36,2248246.793330455,4.447908290921278E-7,0.014058461840258251,22031.0,2248241.793330455,1.0000130594659514E14
37,2248246.793330455,4.447908290921278E-7,0.01704880037750506,22031.0,2248241.793330455,2.3333571367274925E14
38,2248246.793330455,4.447908290921278E-7,0.018295972447785747,22031.0,2248241.793330455,2.200037899580395E14
39,2248246.793330455,4.447908290921278E-7,0.017120991769143726,22031.0,2248241.793330455,1.4667236359585197E14
40,2248246.793330455,4.447908290921278E-7,0.014441839235824042,22031.0,2248241.793330455,1.2000204814691123E14
41,2248246.793330455,4.447908290921278E-7,0.01959283790050898,22031.0,2248241.793330455,2.2002604455905475E14
42,2248246.793330455,4.447908290921278E-7,0.01648708877250051,22031.0,2248241.793330455,1.8000651105004178E14
43,862976.1987014326,1.1587791676358921E-6,0.03668804915275525,244.0,862964.1987014326,8.66698433965972E13
44,862976.1987014326,1.1587791676358921E-6,0.03958570811027888,244.0,862964.1987014326,1.066738120663385E14
45,862976.1987014326,1.1587791676358921E-6,0.03242936067814272,244.0,862964.1987014326,1.017608372075775E14
46,862939.2602437409,1.158828769580812E-6,0.032033829032383554,892.0,862930.2602437409,2.4667083076248634E14
47,862937.7827378105,1.1588307537034563E-6,0.030409131722996467,2158.0,862925.7827378105,1.6000748605671653E14
48,862918.7465019304,1.158856317813748E-6,0.022269596944081937,13841.0,862907.7465019304,1.0667170162667912E14
49,862918.7465019304,1.158856317813748E-6,0.016964144950601258,13841.0,862907.7465019304,7.334487416914403E13
50,862909.7456389274,1.1588684056304886E-6,0.014938693273257853,1350.0,862888.7456389274,1.066807388822107E14
51,862898.2784441485,1.158883806002308E-6,0.01451568344417312,1017.0,862886.2784441485,1.400160552935663E14
52,862898.2784441485,1.158883806002308E-6,0.013426287310576886,1017.0,862886.2784441485,1.466884243047441E14
